Ticker,Price,Volume,DollarVol,ATR,ATR%
NTLA,8.160099983215332,7047612.9,57509225.90699816,0.5635643005371094,6.906340629358901
LASR,33.70000076293945,894306.3,30138122.99230156,2.3142140252249583,6.867103776952861
FUN,15.229999542236328,4832699.75,73602014.98026562,1.0447285515921456,6.859675528517717
SITM,303.8450012207031,402800.3,122388857.64519958,20.789215087890625,6.8420461104739445
MGTX,7.809999942779541,671450.6,5244029.147579288,0.5328570774623326,6.822753922744478
ARWR,58.98500061035156,2552121.55,150536891.18444136,4.013213838849749,6.803787059969022
VNET,8.765000343322754,4376826.95,38362889.71941429,0.5942857265472412,6.780213385843991
MRSN,27.559999465942383,235675.85,6495226.3001355175,1.8544645309448242,6.728826440060357
PL,11.800000190734863,7468379.8,88126883.0644804,0.791785717010498,6.710048340780479
AMLX,13.71500015258789,1465246.6,20095857.342578888,0.9186428615025112,6.698088598483697
KRMD,5.610000133514404,195030.35,1094120.2895393611,0.37168567521231516,6.62541294770828
CMPX,5.195000171661377,2189941.1,11376744.390428305,0.34400010108947754,6.621753411404899
GSAT,60.70500183105469,1067383.55,64795520.35718766,3.9878501892089844,6.56922834844382
REPL,9.970000267028809,2051785.1,20456297.99488573,0.6500000953674316,6.519559457957167
WIX,95.62000274658203,1866141.7,178440474.47951126,6.212999616350446,6.497594057612105
BBWI,18.924999237060547,11036348.95,208862895.45868397,1.2290980105978042,6.494573633540125
RZLT,8.989999771118164,1501013.15,13494107.874945354,0.5833001136779785,6.4883217856348
SRPT,19.850000381469727,5345328.95,106104781.69658117,1.2871711594717843,6.484489343755268
CCRN,10.359999656677246,422977.5,4382046.7547822,0.6685713359287807,6.453391487304461
SOFI,30.15999984741211,72556573.5,2188306245.6887455,1.9335715430123466,6.411046262582317
NRIX,16.510000228881836,1498602.0,24741919.363002777,1.05714293888637,6.403046179472807
NBTX,20.399999618530273,59964.3,1223271.6971254349,1.3055000305175781,6.399510073185155
EYPT,13.875,1250447.3,17349956.2875,0.8813857351030622,6.352329622364413
RAPT,31.989999771118164,385849.55,12343327.016186045,2.0315002713884627,6.350422900667168
BCYC,6.909999847412109,382288.05,2641610.367167473,0.43871426582336426,6.348976490754465
SMCI,33.329898834228516,29214784.2,973725801.8498176,2.106428691319057,6.319937248521847
EMBC,12.350000381469727,526492.55,6502183.193340969,0.7717358044215611,6.24887271727938
CGON,42.4900016784668,859948.45,36539211.083894916,2.650000980922154,6.236763653189332
REAL,14.140000343322754,4648704.35,65732681.10500597,0.8814285823277065,6.233582467654876
CTRN,43.939998626708984,106055.9,4660096.100354386,2.7378578186035156,6.230901010860081
STX,269.2200012207031,3748460.05,1009160419.2367568,16.693572998046875,6.200717971307673
MYGN,6.985000133514404,1291690.95,9022461.458209347,0.432499851499285,6.191837412058556
TXG,17.959999084472656,3408862.85,61223173.66509285,1.1095713887895857,6.1780147291258345
ZETA,18.079999923706055,7824903.85,141474261.01100722,1.1117852755955286,6.149254868844236
VREX,11.5,354736.7,4079472.0500000003,0.7049999237060547,6.130434119183084
SNDX,18.450000762939453,2726562.35,50305077.43770199,1.1295713015965052,6.122337424860583
NEXN,6.429999828338623,457182.05,2939680.5030194996,0.393214293888637,6.115307999786297
EWTX,23.979999542236328,1259989.55,30214548.83222256,1.4657140459333147,6.112235504223971
ENTA,14.100000381469727,307943.2,4341999.237471009,0.8582855633326939,6.087131490156951
PLSE,13.149999618530273,172433.8,2267504.404221725,0.7990643637520927,6.076535261842092
INSE,8.979999542236328,178050.15,1598890.2654951096,0.5438357080732074,6.056077236032616
MODG,12.359999656677246,3760853.75,46484151.05881333,0.7453573090689523,6.03039910819324
ROCK,50.0099983215332,397710.7,19889511.439455796,3.0021430424281528,6.003085669242057
ICHR,16.760700225830078,998774.55,16740160.825738335,1.0052714347839355,5.997789001886102
VERA,38.93989944458008,1741991.2,67832962.16134338,2.3295719964163646,5.982480770737096
CXDO,6.730000019073486,289719.1,1949809.5485259532,0.4007143293108259,5.954150492944455
XNET,7.40500020980835,397256.55,2941684.836097741,0.44028568267822266,5.945788929148697
NICE,108.2249984741211,1181439.95,127861336.78601569,6.430091857910156,5.941410901888558
CRMT,22.155399322509766,164701.15,3649019.7471265793,1.3146498543875558,5.933767364111008
ATEX,19.78499984741211,244371.5,4834890.090211868,1.170278821672712,5.914980190539578
LQDA,31.059999465942383,2201033.65,68364103.99352121,1.8192855290004186,5.857326337031282
HL,17.155000686645508,17504900.2,300296574.95066106,1.0006110021134633,5.8327657363045144
XNCR,16.233800888061523,788070.95,12793386.887965487,0.945214067186628,5.822506224538867
COGT,39.060001373291016,4861336.1,189883794.7420292,2.2730715615408763,5.819435436823072
GPRE,10.265000343322754,1869060.8,19185909.753691103,0.5971427645002093,5.817269795696039
ANAB,41.29999923706055,747593.45,30875608.91463146,2.389500754220145,5.7857162187933575
NTNX,46.78499984741211,4453835.25,208372681.49164867,2.6972857883998325,5.765279036436786
IPX,32.70000076293945,185213.7,6056488.131306839,1.8784288678850447,5.744430654613201
BBAR,16.449899673461914,878980.55,14459141.862424374,0.9428572654724121,5.731690066131485
DOCN,45.099998474121094,2823600.3,127344369.22152786,2.583357129778181,5.728064783107569
JACK,19.079999923706055,1289087.45,24595788.447650433,1.0928570883614677,5.727762540520984
TTGT,5.260000228881836,490392.4,2579464.136241913,0.29998574938092915,5.7031508807500515
FTK,14.15999984741211,357969.05,5068841.693378258,0.807499885559082,5.702682869072638
TSEM,117.16999816894531,2101580.9,246242230.20489043,6.678570883614676,5.6998984279106715
LE,15.770000457763672,156172.2,2462835.66548996,0.8937856129237584,5.66763213049713
AFRM,69.62000274658203,6031963.45,419945311.95628244,3.9441424778529575,5.66524320921058
CIEN,203.14999389648438,3509760.05,713007732.7356247,11.447495596749443,5.6349967711948565
NEOG,5.925000190734863,3457510.55,20485750.6682178,0.33321428298950195,5.623869574056068
PHAT,14.720000267028809,838930.3,12349054.24001856,0.8267857006617955,5.616750581952807
TEO,12.635000228881836,221715.2,2801371.602746582,0.7071429661342076,5.596699274431179
TDW,54.47999954223633,896916.25,48863996.889424324,3.0489283970424106,5.596417809582927
NPCE,15.949999809265137,302646.45,4827210.819774771,0.888714041028704,5.571874932013868
QFIN,19.850000381469727,1958061.1,38867513.58194103,1.1025714874267578,5.5545162027101265
IHS,7.065000057220459,788870.95,5573373.306889557,0.39235711097717285,5.55353301910001
INSP,139.40139770507812,1635540.45,227996624.73319244,7.737785339355469,5.550722924404075
PI,171.17999267578125,507857.55,86935051.6893402,9.479000636509486,5.537446572078623
XOMA,30.790000915527344,54405.6,1675148.4738098143,1.7035717282976424,5.532873262886245
ZIP,5.175000190734863,802901.5,4155015.415641308,0.28607148783547537,5.527951252014398
NGVC,26.84000015258789,278381.35,7471755.476477622,1.4836838251347035,5.527883072652099
TSAT,27.229999542236328,86746.45,2362105.7937906263,1.5042858123779297,5.524369583791725
WSC,20.15999984741211,4984525.15,100488026.26342183,1.1121429715837752,5.516582242070495
EOLS,6.53000020980835,1802820.45,11772417.916746782,0.3596428803035191,5.50754776030971
GLUE,15.642499923706055,915774.9,14325008.80338192,0.8605286053248814,5.501221732600163
MLTX,12.789999961853027,2071609.7,26495887.98397436,0.7012854984828404,5.483076626852761
STVN,21.844999313354492,367963.4,8038160.220339585,1.192500114440918,5.458915779008093
CWH,11.1850004196167,1943897.8,21742497.70869198,0.6098286764962333,5.452200747589526
BOOM,5.84499979019165,201959.7,1180454.4041271687,0.31857146535600933,5.450324667087178
DRUG,73.1500015258789,170827.5,12496031.885662079,3.983428410121373,5.445561622732327
NEXA,6.974999904632568,241375.6,1683594.786980629,0.379514353615897,5.441066076055943
MPTI,50.125,30665.6,1537113.2,2.707207271030971,5.400912261408421
ASTH,22.959999084472656,619743.55,14229311.340607835,1.2385713032313757,5.394474532313872
LTRX,5.389999866485596,293363.95,1581231.651331687,0.29000002997262136,5.3803346411158275
NXE,9.038599967956543,7918950.65,71576227.09133945,0.48564277376447407,5.372986695795419
AI,14.404999732971191,6351146.85,91488268.67831081,0.7735000337873187,5.369663645441635
IMVT,22.309999465942383,1346893.9,30049202.18968105,1.1929997035435267,5.347376656663375
CEPU,16.719999313354492,337146.55,5637090.084499836,0.8937856810433524,5.34560835974122
GRPN,17.59000015258789,1373701.1,24163402.558610156,0.9360713277544294,5.321610685811802
ARQT,29.59000015258789,2576774.55,76246759.32768458,1.5637142998831612,5.284603892597146
SVM,7.824999809265137,4477542.55,35036769.599726535,0.413428579057966,5.283432449013593
DDS,674.8400268554688,130735.55,88225582.07296447,35.619986397879465,5.278285961171689
PUBM,9.130000114440918,1183774.1,10807857.668472195,0.4814286231994629,5.273040713745309
AMR,157.92999267578125,270319.0,42691477.69012451,8.307779584612165,5.26041915399023
NVCR,11.100000381469727,1770630.2,19653995.89544182,0.5832859448024205,5.254828150962539
OSG,8.609999656677246,833083.75,7172850.801483393,0.4517857687813895,5.247221681722363
LMB,68.25,186918.05,12757156.9125,3.5806143624441966,5.246321410174647
GILT,11.739999771118164,758421.9,8903872.932411004,0.6157142094203404,5.244584509576165
CPS,29.979999542236328,195409.9,5858388.712548447,1.5717860630580358,5.242782144955263
UNIT,6.784999847412109,2523584.85,17122522.82218151,0.35564279556274414,5.241603589694863
VSCO,42.060001373291016,2171468.65,91331974.40105839,2.202357973371233,5.236228962107872
BWAY,17.190000534057617,74175.85,1275082.901114178,0.8957787922450474,5.21104574994218
LYFT,22.422000885009766,20010930.75,448685106.98636913,1.1653570447649275,5.197382030004412
DSP,11.279999732971191,315156.05,3554960.1598442555,0.5851428168160575,5.187436442092263
CRSR,6.400000095367432,1176113.1,7527123.952162886,0.3314286300114223,5.1785722667617335
STRT,76.70999908447266,54910.85,4212211.253227615,3.9714276450020924,5.177196835354902
CTGO,24.260000228881836,99194.1,2406448.888703728,1.2527213777814592,5.163731928947299
TH,7.730000019073486,553516.9,4278685.647557497,0.3971429892948696,5.137684195536017
TLS,5.760000228881836,1126606.05,6489251.1058596615,0.2953570570264544,5.127726480729511
LOMA,12.489999771118164,765382.9,9559632.245817756,0.6397858347211566,5.1223846793063625
SSRM,21.709999084472656,2563888.1,55662008.30369034,1.1114283970424108,5.119430879374484
HOV,129.69000244140625,111630.35,14477340.364035035,6.634998866489956,5.116044985416388
KODK,7.889999866485596,1790628.3,14128057.047925329,0.403571469443185,5.114974350727662
GDS,33.86000061035156,1628261.05,55132920.14681168,1.7282139914376395,5.1039987013741985
CBRL,28.520000457763672,1610142.9,45921276.24506492,1.4550001961844308,5.10168363545153
ASND,204.125,603276.2,123143754.32499999,10.400665283203125,5.095243249578996
HBM,16.260000228881836,5164339.0,83972153.32202339,0.8271431922912598,5.08698143080002
FTAI,169.43499755859375,1137471.5,192727480.82546997,8.618141174316406,5.086399680406107
AOSL,20.635000228881836,475786.25,9817849.37764883,1.0485710416521346,5.081516985807924
ALGT,78.8550033569336,364718.85,28759906.14108696,4.006164823259626,5.0804193173715335
TVTX,34.099998474121094,1582322.0,53957177.78556824,1.7299000876290458,5.073021011839305
MXL,16.614999771118164,1095973.95,18209606.92840147,0.8428570883614677,5.072868492159748
SLNO,48.05500030517578,2474899.1,118931277.00577927,2.437000274658203,5.071273039604424
CDLR,17.399999618530273,282157.75,4909544.74236536,0.8781431061880929,5.046799571494859
RCUS,25.3799991607666,1652214.8,41933210.23740616,1.2770716803414481,5.031803477423261
VTLE,17.850000381469727,512735.2,9152323.515592957,0.8978569167000907,5.0300106303200165
TBPH,18.739999771118164,597823.75,11203216.938169003,0.9420712334769112,5.027061072481008
ARDX,5.534999847412109,2841663.3,15728605.93189659,0.27821425029209684,5.026454525056147
OSIS,269.2799987792969,326985.25,88050587.72084808,13.416070120675224,4.982200750703025
VITL,31.13990020751953,1411497.5,43953891.2931633,1.5395002365112305,4.943818786353973
UI,559.3350219726562,166422.05,93085680.9934845,27.602648540453792,4.934904387553829
MNTN,13.539999961853027,1093127.0,14800939.538300514,0.6644285065787179,4.907152942766973
XPOF,7.034999847412109,781805.3,5500000.166205979,0.34499992643083843,4.904050233316635
CRESY,11.40999984741211,208845.15,2382923.129632759,0.5594209081358438,4.902900224514249
CLBT,17.799999237060547,1453247.4,25867802.61126022,0.8682857240949359,4.87800989500673
NBR,50.65999984741211,371689.15,18829772.282284737,2.4646429334368025,4.865066997355518
PAR,34.19499969482422,753867.9,25778512.610437777,1.6603498458862305,4.855534027501519
DUOL,184.11000061035156,2710822.3,499089495.3075546,8.934637887137276,4.852880265883246
CAL,12.430000305175781,1099247.55,13663647.38196373,0.6031358582632882,4.8522594002845345
ALNT,55.32500076293945,196686.95,10881705.658810236,2.680721810463681,4.84540763397407
PTEN,5.974999904632568,7855481.95,46936503.90209287,0.28833350411594166,4.825665417875395
SA,28.864999771118164,887775.7,25625645.377304267,1.3921427045549666,4.822943757470323
MESO,16.56599998474121,185260.85,3069031.238273144,0.7974999291556222,4.8140766020173364
AMKR,40.400001525878906,3074973.55,124228936.11203727,1.943214007786342,4.809935481169681
DSGR,27.459999084472656,77518.75,2128664.8040294647,1.3192858014787947,4.804391279913731
VCYT,46.4900016784668,1190559.45,55349110.82881451,2.2330284118652344,4.803244420831086
VCEL,37.78499984741211,665116.7,25131434.408011243,1.812142780848912,4.7959316876192215
PCVX,44.80500030517578,1467454.75,65749310.52158165,2.1474287850516185,4.792832876743787
FWRG,18.145000457763672,1287943.75,23369739.93332386,0.8690000942775181,4.789198524961737
CLMB,102.16000366210938,48584.6,4963402.913922119,4.872856685093471,4.769828220846853
TRIP,15.164999961853027,2756519.15,41802612.80459714,0.7214287349155971,4.75719575819534
OGN,7.474999904632568,6237604.1,46626090.052635714,0.3553398008484937,4.7537097709964495
DCBO,21.18000030517578,100855.8,2136125.8747787476,1.0067142759050642,4.753136267231556
PSTG,94.08999633789062,3370741.1,317153017.7549774,4.4610715593610495,4.741281467735107
PAAS,44.62689971923828,5777013.95,257810222.22329065,2.113571439470564,4.736092923254135
PBT,17.420000076293945,84898.4,1478930.1344772337,0.8228192319076566,4.723416924821903
CRGY,9.380000114440918,5986223.35,56150775.70806889,0.4429397783511444,4.722172419478112
BBW,52.2599983215332,331969.8,17348741.190799713,2.461886819211768,4.71084366299601
MRAM,8.239999771118164,231585.5,1908264.4669942856,0.38800004550388884,4.708738547103593
SQM,64.54000091552734,2012042.9,129857250.60808028,3.03356443132673,4.700285696148635
CE,40.91999816894531,2460752.75,100693998.02422714,1.9218581063406808,4.696623148432109
ENPH,29.190000534057617,7319071.3,213643695.15580577,1.3707144601004464,4.6958356801027
GOGO,6.795000076293945,1612493.85,10956895.833773518,0.31750004632132395,4.6725539772840055
REZI,33.70000076293945,2431830.1,81952676.22533913,1.5742859159197127,4.671471454834462
NATR,20.850000381469727,185681.05,3871449.963331699,0.9725424902779716,4.66447229009315
SDHC,20.56599998474121,84397.65,1735722.068612194,0.9574285915919712,4.655395275222834
CLDX,27.139999389648438,803727.5,21813163.859443665,1.262857164655413,4.65312156615996
EYE,27.979999542236328,1912417.2,53509432.380564876,1.3007856096540178,4.648983670247949
FIGS,10.6899995803833,3039913.7,32496676.17740145,0.4963928631373814,4.6435255624171194
HRI,132.42250061035156,405598.4,53710354.37155762,6.132857186453683,4.631280302204377
USAU,16.690000534057617,197543.25,3296996.9479994774,0.7717857360839844,4.624240331862652
SSTK,19.6200008392334,181759.4,3566119.580538559,0.9071429116385323,4.623562042997224
CAR,130.8000030517578,729781.3,95455396.26711579,6.04163578578404,4.618987496042606
ETSY,54.86000061035156,3806721.1,208836721.86943817,2.528928756713867,4.609786235103837
PPIH,25.780000686645508,70899.85,1827798.1816830637,1.1864282063075475,4.602126356506027
SE,137.8249969482422,5743678.15,791622423.4954354,6.322141919817243,4.587079310577757
SIMO,88.45999908447266,397261.65,35141765.1952961,4.057362605989483,4.586663630998918
HIPO,31.184999465942383,282490.65,8809470.769383717,1.4272138050624303,4.576603589880168
HP,28.700000762939453,1697356.95,48714145.75998058,1.3130394190946966,4.575050119128342
PAGS,10.895000457763672,5160232.15,56220731.63641682,0.49771417890276226,4.568280477199025
NVRI,18.424999237060547,2574650.15,47437927.04944782,0.8389286994934082,4.553208869642524
XPO,131.25999450683594,1195362.65,156903294.87267685,5.95964104788644,4.540333153507839
RYTM,102.30999755859375,721961.25,73863853.72489929,4.633572169712612,4.528953455461602
PAHC,40.689998626708984,334302.3,13602760.127905654,1.8426871126360855,4.528599594069641
WPP,19.049999237060547,794016.25,15126008.956713676,0.8606925691877093,4.518071410277473
NX,13.119999885559082,586202.65,7690978.700914431,0.5917857033865792,4.510561802961186
B,41.0099983215332,19298081.95,791414308.3783102,1.84964234488351,4.5102229226678965
CCJ,88.37999725341797,4571311.85,404012528.747517,3.9851021685902475,4.509054415518359
FROG,62.33000183105469,1993252.9,124239456.90675506,2.809785842895508,4.507918755580058
PGNY,24.959999084472656,1891103.95,47201952.86064262,1.123642921447754,4.501774690155177
XPRO,14.074999809265137,1100081.35,15483644.791426135,0.6335714203970773,4.501395587799702
TARS,79.93000030517578,447130.1,35739109.02945328,3.591143471854074,4.492860575682411
VSEC,170.6699981689453,225338.75,38458564.049892426,7.656427655901227,4.486100508609703
INFU,9.09000015258789,173724.75,1579158.0040082932,0.4071429116385324,4.479019854830478
IART,13.170000076293945,945209.7,12448411.821113776,0.5871428762163434,4.4581843038346145
URBN,78.12000274658203,2877973.15,224827270.38258934,3.4778570447649275,4.451941785059773
BZH,22.739999771118164,455630.05,10361027.232714558,1.0121429988316126,4.450936715123124
PHR,20.30500030517578,732652.65,14876512.281837845,0.9007140568324498,4.435922399877316
GRND,12.944999694824219,1918569.65,24835883.533749007,0.5741287640162877,4.435139262659394
JAZZ,170.13999938964844,1563127.45,265950503.38894272,7.527858189174107,4.424508179251887
MLAB,78.21499633789062,179367.1,14029197.069638062,3.450981679660898,4.412173932416459
ENOV,29.639999389648438,872546.65,25862282.17343979,1.3060712814331055,4.4064484086637385
PRKS,35.439998626708984,1684583.5,59701636.926576614,1.5578571047101701,4.395759495137529
OLLI,121.05999755859375,812049.65,98306728.64645691,5.3209991455078125,4.3953405359457545
GDOT,12.949999809265137,1138546.6,14744178.25283947,0.5657143592834473,4.368450715178422
FORM,56.130001068115234,831085.7,46648841.228695296,2.450713566371373,4.366138463808984
CRNX,45.349998474121094,1494931.05,67795120.83641624,1.9794998168945312,4.364939103634436
CDNA,17.68000030517578,1060040.65,18741519.01549873,0.7704999106270927,4.35803109348098
ACM,101.63999938964844,1467313.05,149137697.5064232,4.423570905412946,4.352194935041949
CCSI,22.768199920654297,195320.0,4447084.808502197,0.9857854843139648,4.329659295637614
WFRD,74.55999755859375,695591.9,51863330.36577759,3.2170927865164622,4.314770509465584
HOUS,14.454999923706055,2209755.2,31942011.24740906,0.6235713958740234,4.313880312454188
ELMD,27.235000610351562,51715.9,1408482.5680648803,1.1740854808262415,4.310943471688382
SM,19.479999542236328,3274320.05,63783753.07513523,0.8378572463989258,4.301115328993169
JAKK,16.209999084472656,124359.75,2015871.4336452484,0.6966039294625139,4.297371800161184
RDNT,78.19999694824219,909649.85,71134615.49396896,3.3554289681570872,4.290830050003617
APPN,41.084999084472656,957323.8,39331647.44654389,1.7615713391985213,4.2876265752778755
GKOS,105.7699966430664,1060946.3,112216286.58947372,4.532572065080915,4.28530983164973
OXM,40.189998626708984,356237.2,14317172.578782653,1.7182145799909319,4.275229257781217
PAM,90.15499877929688,243291.0,21933899.808013916,3.8492840358189175,4.2696290698668
IBKR,63.900001525878906,4209346.9,268977273.3329537,2.7220277042960928,4.259824161653106
EXPI,11.300200462341309,1980888.4,22384436.013526533,0.4799289669000356,4.247083655723027
BHC,6.860000133514404,2713811.3,18616745.8803329,0.2905072144099644,4.234798961456236
PTCT,79.10230255126953,2302204.65,182109688.75923958,3.347144535609654,4.2314122694977545
PZZA,42.04999923706055,2354467.45,99005354.4761839,1.7755734734104205,4.222529145364474
OIS,6.454999923706055,578577.15,3734715.4591080667,0.2721427508762905,4.2159992888124345
INBK,19.59000015258789,83604.55,1637813.147257042,0.8250000817435128,4.211332696873553
CIVI,29.479999542236328,1799068.3,53036532.66045189,1.2414283752441406,4.211086819949004
SSYS,8.84000015258789,685753.15,6062057.950637626,0.37219272341047016,4.2103248527830806
BILL,50.529998779296875,2594332.8,131091633.21708983,2.115500041416713,4.186621991931404
FND,65.0999984741211,2479950.15,161444750.98089638,2.725356783185686,4.186416047719394
MDWD,17.674999237060547,70495.25,1246003.4899663925,0.7384285245622907,4.17781361491643
COCO,53.43000030517578,916762.45,48982617.98327369,2.2269998277936662,4.1680700263404935
PCRX,23.950000762939453,740557.15,17736344.30750027,0.9974998746599469,4.164926275090109
STNE,17.68000030517578,8858377.7,156616120.43936232,0.7328570229666573,4.14511883663325
YPF,36.69599914550781,1978293.7,72595463.92476349,1.5178568703787667,4.136300702319416
MTSI,178.99000549316406,1071113.7,191718647.04680327,7.402141026088169,4.13550522315106
LAUR,31.110000610351562,1194496.8,37160796.17706299,1.2862145560128349,4.134408649239496
FA,13.65999984741211,881600.45,12042662.012478447,0.5632143020629883,4.123091569211762
CNK,25.934999465942383,3024267.9,78434386.3713667,1.0680003976175687,4.11798889381146
USPH,73.08999633789062,206608.65,15101025.471876526,3.0073101346072844,4.114530421789422
CCL,25.885000228881836,20818988.05,538899510.4393382,1.059999738420759,4.095034688228581
