period,model,dimension,value,share_of_days,trades,win_rate,avg_win,avg_loss,median_ret,expectancy,t_stat,profit_factor,sum_ret,avg_R,avg_hold,avg_mfe,avg_mae,avg_giveback_pp,giveback_pct_of_peak,sig_fwd10,all_days_fwd10
dev,C_breakout,vix_pct_bucket,25-50,0.17857142857142858,9,0.3333333333333333,0.03427427218859299,-0.034797667683383604,-0.005885351934272864,-0.011773687726058073,-0.8595410245943713,0.4924794457554903,-0.10596318953452266,-0.008718923713181996,15.333333333333334,0.0672340235948336,-0.034696360280003474,0.08051392259346046,0.8981016572163427,0.008180513423197847,0.0006905828807899864
dev,C_breakout,vix_pct_bucket,50-75,0.2619047619047619,25,0.32,0.23112280485822403,-0.04232849135458405,-0.040792545314547235,0.04517592343351454,1.514700654145621,2.569514513601477,1.1293980858378634,1.401134659741773,23.76,0.12779081393827185,-0.03434451840834776,0.07122810484210386,0.5347650231646714,0.020676587266586863,-0.00029238673347860885
dev,C_breakout,vix_pct_bucket,75-90,0.15873015873015872,3,0.3333333333333333,0.5144681881206572,-0.0418027946697232,-0.03585001018274803,0.1436208662604036,0.7744222149872222,6.153514282781609,0.4308625987812108,1.47476343074192,47.0,0.23422277447360215,-0.02758527672807583,0.07234536738370008,0.33321922173137625,-0.006356458302074652,0.015065152979454089
dev,C_breakout,vix_pct_bucket,<25,0.26322751322751325,74,0.33783783783783783,0.08005443342795729,-0.031483838560728956,-0.02412288078573016,0.006198010084097477,0.7895296694752529,1.2973036502188071,0.4586527462232133,0.030052465770654097,16.83783783783784,0.07463506583086071,-0.025768754680490568,0.06894617354250408,0.7687722433202084,0.006107518299797202,0.004318765926101796
dev,C_breakout,vix_pct_bucket,>=90,0.13756613756613756,2,0.5,0.031370578886657396,-0.0029199919059984536,0.014225293490329471,0.014225293490329471,0.8296912627290626,10.743378713555245,0.028450586980658943,0.20016177352610062,30.5,0.1813925663266468,-0.0126826465403157,0.14939210136699782,0.9074298171323678,0.07998747273451645,0.005411155027543091
dev,C_breakout,vix_roc_bucket,+10..25%,0.14153439153439154,5,0.0,,-0.027837132485220906,-0.028248380735455547,-0.027837132485220906,-3.827961142064068,0.0,-0.13918566242610453,-0.8703065435001488,7.2,0.02760600259736785,-0.03276781312530781,0.05729316295975676,2.086859798485576,-0.03804635438721995,-0.0008374977226720685
dev,C_breakout,vix_roc_bucket,-10..0%,0.3478835978835979,65,0.4,0.11113887225477678,-0.03413693029483177,-0.022791482527232843,0.023973390725011652,1.989702038721095,2.170452377037601,1.5582703971257574,0.5921034735406133,20.93846153846154,0.098413695465879,-0.026530310755820585,0.07345456054562137,0.6123687731387346,0.012580194355040233,0.005181310856600485
dev,C_breakout,vix_roc_bucket,0..+10%,0.2156084656084656,17,0.23529411764705882,0.1677137252586159,-0.034385618159633514,-0.030723261312163186,0.013167168527013403,0.4532932732485772,1.5007501949485733,0.22384186495922787,0.5379661834037159,13.764705882352942,0.07720065412945033,-0.029386335926503415,0.06174029419754139,0.682907617401165,0.014405765820848045,0.0065953715320600905
dev,C_breakout,vix_roc_bucket,<-10%,0.21164021164021163,25,0.32,0.11731740980989477,-0.035221956245784704,-0.02598451455136508,0.013590640892032728,0.5889523948603456,1.5674368699587036,0.3397660223008182,-0.007743580375379109,21.48,0.1003465855329888,-0.0303071836389362,0.07848786042309702,0.7711196973343278,0.013798729344430853,0.008242500952680035
dev,C_breakout,vix_roc_bucket,>=+25%,0.08333333333333333,1,0.0,,-0.04129179367127522,-0.04129179367127522,-0.04129179367127522,,0.0,-0.04129179367127522,-1.0886361846857653,12.0,0.032328911573741737,-0.04033260587104648,0.06418682502561257,2.690795477718505,-0.014796160643877232,-0.005934813972216253
dev,C_breakout,vix_vs_sma,VIX<=SMA20,0.5701058201058201,94,0.3617021276595745,0.12705496889146337,-0.03577502049583654,-0.024713531540125733,0.023120933112335765,2.0332240392171874,2.0125164069030124,2.173367712559562,0.5223531451198083,20.78723404255319,0.10046453927086105,-0.02822666578360031,0.07421724144372092,0.637738134304828,0.014026221088306512,0.007777011383267432
dev,C_breakout,vix_vs_sma,VIX>SMA20(rising),0.4298941798941799,19,0.21052631578947367,0.04478397895701597,-0.027406853339946805,-0.02456033017299941,-0.012208783382691485,-1.559899375274691,0.43574482048002855,-0.2319668842711382,-0.37383174499104943,11.894736842105264,0.04971885246879748,-0.02803066256270827,0.06243900210552522,1.1215006568085595,-0.007926287778444018,-0.00023907093302728033
dev,C_breakout,breadth_state,NEUTRAL,0.23015873015873015,7,0.14285714285714285,0.03414335507949118,-0.041885944828245335,-0.03585001018274803,-0.03102461626999726,-2.639953710682872,0.1358584413757292,-0.21717231388998082,-0.6326917073098254,9.857142857142858,0.04426729934431517,-0.03906560111236584,0.06319455561802957,1.6960439319462735,-0.013735056604749987,0.004296568077557996
dev,C_breakout,breadth_state,STRONG,0.533068783068783,104,0.34615384615384615,0.12315252567143525,-0.03387306424961653,-0.024284490578858176,0.02048194764613217,1.9790830190980613,1.924785884832935,2.1301225551977456,0.44256645087065977,19.71153846153846,0.09341989096446722,-0.02776023722579514,0.07102353688439855,0.6437424157162972,0.010979595150758867,0.0013620781262825062
dev,C_breakout,breadth_state,WEAK,0.23677248677248677,2,0.5,0.031370578886657396,-0.0029199919059984536,0.014225293490329471,0.014225293490329471,0.8296912627290626,10.743378713555245,0.028450586980658943,0.20016177352610062,30.5,0.1813925663266468,-0.0126826465403157,0.14939210136699782,0.9074298171323678,0.04213101034548339,0.011025698759126115
dev,C_breakout,breadth200_bucket,40-60,0.21031746031746032,14,0.42857142857142855,0.2301759649104281,-0.04209259840331801,-0.028084339368298905,0.0745939287311446,1.7413695638538065,4.101242979317074,1.0443150022360244,2.2637668695954307,32.07142857142857,0.15511719617253233,-0.03265591496905934,0.06204859778464297,0.4220671977729975,0.037093484533991396,-0.007947471389654636
dev,C_breakout,breadth200_bucket,<40,0.2619047619047619,10,0.2,0.2729193835036573,-0.044054531497989685,-0.04644211578019097,0.01934025150233971,0.3469875299637335,1.5487588576223497,0.19340251502339711,-0.07168056731338471,21.0,0.10994065889095517,-0.03692953364452913,0.09610617142860321,0.5879324915208881,0.0039473651868384895,0.014711061961756158
dev,C_breakout,breadth200_bucket,>=60,0.5277777777777778,89,0.33707865168539325,0.08573701005559782,-0.03166825407862598,-0.023798424399952833,0.007906554056505642,0.9858963219001478,1.3766180399633212,0.7036833110290022,0.12384788747449273,17.089887640449437,0.07996941070834929,-0.02651023625098612,0.07215699423363107,0.7714785481553662,0.007024882909183387,0.00373975598135613
dev,C_breakout,mkt_x_vix,SPY<SMA200 & VIX high/shock,0.24735449735449735,4,0.5,0.2729193835036573,-0.025028171042192515,0.014225293490329471,0.12394560623073239,0.9449803869687512,10.904487708812983,0.49578242492292957,1.4629946734407864,47.25,0.24759466740871106,-0.01815397421775536,0.12793171221658792,0.412568220777507,0.04435242807477684,0.014081077605466287
dev,C_breakout,mkt_x_vix,SPY<SMA200 & VIX low/normal,0.10052910052910052,7,0.0,,-0.04694395575158028,-0.04610113252004222,-0.04694395575158028,-16.77417253219867,0.0,-0.32860769026106196,-1.0857612265309948,3.5714285714285716,0.020521926880595936,-0.045990422940926604,0.06469501200500022,3.172023883816828,-0.06134656296098567,-0.014759618872801333
dev,C_breakout,mkt_x_vix,SPY>SMA200 & VIX high/shock,0.17989417989417988,13,0.23076923076923078,0.13935868635341517,-0.04088883142501685,-0.04199681096052188,0.0007067496007751541,0.030367133564739208,1.0224700596467908,0.009187744810077003,0.13896849219237548,23.23076923076923,0.09201251693583205,-0.040469386442329225,0.07859502212906647,0.8426171882673353,0.02624144097893945,0.008668511867309887
dev,C_breakout,mkt_x_vix,SPY>SMA200 & VIX low/normal,0.4722222222222222,89,0.3707865168539326,0.10712394036576539,-0.03160806577238891,-0.023751899503684837,0.019831891559735717,1.9606319082523713,1.9971676903647897,1.765038348816479,0.47123766269533685,18.696629213483146,0.09054078663374446,-0.0254521156308101,0.06940959431108451,0.6638930128539228,0.010698720158839091,0.001053286386206373
dev,C_breakout,mkt_x_vix_x_breadth,SPY<SMA200 & VIX high/shock & breadth STRONG,0.023809523809523808,2,0.5,0.5144681881206572,-0.04713635017838658,0.2336659189711353,0.2336659189711353,0.8321368615675703,10.914468052228537,0.4673318379422706,2.725827573355472,64.0,0.3137967684907753,-0.023625301895195017,0.08501093391576808,0.14145047157541887,0.047684554668717016,0.038351409328430966
dev,C_breakout,mkt_x_vix_x_breadth,SPY<SMA200 & VIX high/shock & breadth WEAK,0.18386243386243387,2,0.5,0.031370578886657396,-0.0029199919059984536,0.014225293490329471,0.014225293490329471,0.8296912627290626,10.743378713555245,0.028450586980658943,0.20016177352610062,30.5,0.1813925663266468,-0.0126826465403157,0.14939210136699782,0.9074298171323678,0.04213101034548339,0.013841092908632922
dev,C_breakout,mkt_x_vix_x_breadth,SPY<SMA200 & VIX low/normal & breadth NEUTRAL,0.031746031746031744,2,0.0,,-0.04723925711866378,-0.04723925711866378,-0.04723925711866378,-4.147706813669635,0.0,-0.09447851423732756,-1.2478159265863746,3.5,0.03175986647092033,-0.046286019757101726,0.06712692508005852,3.2209217421143643,-0.10980514772214106,-0.023269338771541227
dev,C_breakout,mkt_x_vix_x_breadth,SPY<SMA200 & VIX low/normal & breadth STRONG,0.06349206349206349,5,0.0,,-0.04682583520474688,-0.04610113252004222,-0.04682583520474688,-25.16039744847525,0.0,-0.2341291760237344,-1.0209393465088428,3.6,0.01602675104446618,-0.04587218421445656,0.06226309892994192,3.1209426389526116,-0.03711727058040798,-0.010940766463360788
dev,C_breakout,mkt_x_vix_x_breadth,SPY>SMA200 & VIX high/shock & breadth NEUTRAL,0.05291005291005291,2,0.0,,-0.049388743829188286,-0.049388743829188286,-0.049388743829188286,-7.796640592494039,0.0,-0.09877748765837657,-0.8931291977408566,7.5,0.05957713225429162,-0.05467278061906372,0.11502038553064753,1.5772706198994266,0.08862769118073643,0.027133650014059
dev,C_breakout,mkt_x_vix_x_breadth,SPY>SMA200 & VIX high/shock & breadth STRONG,0.09523809523809523,11,0.2727272727272727,0.13935868635341517,-0.03876385332397399,-0.04129179367127522,0.009815021133495779,0.36744334928997335,1.3481504778631008,0.10796523246845358,0.3266226176347813,26.09090909090909,0.09790985960520304,-0.03788695113746841,0.0745477595288908,0.7803095972978465,0.015843732611973287,0.003494991412778546
dev,C_breakout,mkt_x_vix_x_breadth,SPY>SMA200 & VIX low/normal & breadth NEUTRAL,0.10582010582010581,3,0.3333333333333333,0.03414335507949118,-0.02902983353688393,-0.027336405761604676,-0.007972103998092228,-0.37817586673066095,0.5880735595006125,-0.023916311994276684,-0.048983900838105,15.666666666666666,0.04239903265326076,-0.02384720234474332,0.04329769933913763,1.1921789987000657,-0.017930161050146887,-0.0005787052025329325
dev,C_breakout,mkt_x_vix_x_breadth,SPY>SMA200 & VIX low/normal & breadth STRONG,0.3505291005291005,86,0.37209302325581395,0.10940458365596147,-0.03170355585518539,-0.02338624118293353,0.020801798381520416,1.9931153525183474,2.0449550254343314,1.7889546608107558,0.4893849265395266,18.802325581395348,0.09222015014469158,-0.025508100977998473,0.07059649862799118,0.6557917532075764,0.011653016199138623,0.0004056748540455421
oos,FINAL,market_state,BEARISH,0.07510729613733906,206,0.3640776699029126,0.13756114693076987,-0.027192912865985033,-0.011485769470079787,0.032790361331862625,2.9946879447182884,2.896209840362778,6.7548144343637,0.4449051114536207,13.451456310679612,0.09162171081264682,-0.025121221239326932,0.05463830061887176,0.5062719366772506,0.008034566436144945,0.021970457856615357
oos,FINAL,market_state,BULLISH,0.8819742489270386,2831,0.3087248322147651,0.06637686475779406,-0.023441371044344402,-0.011947907456388407,0.004287748733497002,3.1695776774755164,1.2646033643624675,12.138616664530012,0.11602627247755634,9.629106322854115,0.05180543627611106,-0.022126729809963316,0.045367683436877755,0.7114283246105775,0.0037523383099975502,0.004677236035065121
oos,FINAL,market_state,MIXED,0.04291845493562232,94,0.32978723404255317,0.031250119663302274,-0.018848740681795303,-0.008976562678039701,-0.0023267760999014235,-0.6492452968206389,0.8158127520836518,-0.21871695339073383,-0.10778354614249389,8.808510638297872,0.038347374101071516,-0.017648507745006387,0.037463935102330606,0.9164544763033864,0.01259835102139251,0.018752791319841564
oos,FINAL,spy_trend,SPY<SMA200,0.07510729613733906,206,0.3640776699029126,0.13756114693076987,-0.027192912865985033,-0.011485769470079787,0.032790361331862625,2.9946879447182884,2.896209840362778,6.7548144343637,0.4449051114536207,13.451456310679612,0.09162171081264682,-0.025121221239326932,0.05463830061887176,0.5062719366772506,0.008034566436144945,0.021970457856615357
oos,FINAL,spy_trend,SPY>SMA200,0.924892703862661,2925,0.3094017094017094,0.06517362818549655,-0.023298135542938168,-0.011860056358678484,0.004075179388423685,3.100217585365857,1.2532795141561304,11.919899711139276,0.10883375181079233,9.602735042735043,0.05137293786775082,-0.02198281429744846,0.04508143098210543,0.7162510826151695,0.004055778429783987,0.005338836753503496
oos,FINAL,vol_regime,HIGH,0.002145922746781116,7,0.5714285714285714,0.360228557049367,-0.028027252327269065,0.0024541095186279005,0.19383321017366587,1.0159128174728744,17.137061354572303,1.356832471215661,2.6336297280999665,15.857142857142858,0.2894587611299597,-0.031117303125094278,0.08432212550425854,0.26380955514185384,0.01677434917061501,0.044167497258839956
oos,FINAL,vol_regime,LOW,0.37875536480686695,1206,0.30845771144278605,0.06762279371838474,-0.022281547059442963,-0.011527065073657694,0.005450140145658123,2.6101975726245885,1.353706943572826,6.572869015663696,0.13443640521434438,9.843283582089553,0.05157838191145601,-0.020547291077271268,0.04353983499891253,0.6990180162210594,0.0031866939556136923,0.004427781561952767
oos,FINAL,vol_regime,NORMAL,0.49141630901287553,1581,0.30676786843769766,0.06909197796261488,-0.024290104013152996,-0.012400158197365618,0.004356518224827663,2.199831532967618,1.2587208780340629,6.887655313452535,0.0954056353962825,9.51359898798229,0.05357587618010016,-0.023112265453053425,0.04759411002555659,0.7148226735316348,0.003726016948869474,0.005957761273215203
oos,FINAL,vol_regime,SHOCK,0.1276824034334764,337,0.35311572700296734,0.07725224138132185,-0.02447550173947805,-0.008972313016526456,0.011446164228994323,2.6729889821994903,1.722939204141053,3.8573573451710867,0.2331963046269784,11.382789317507418,0.05996058022763317,-0.023550022412450525,0.044665534835941774,0.6169918612736185,0.011264828865336076,0.01477009305809054
oos,FINAL,vix_state2,VIX high/shock,0.1298283261802575,344,0.35755813953488375,0.08645472319166479,-0.024523715548362086,-0.008827691322057796,0.015157528536007988,2.6592753733995433,1.9620735908531144,5.214189816386748,0.2820423335929985,11.473837209302326,0.06463060135064562,-0.023704007775789206,0.04564069690155612,0.5816168875038058,0.011338068629257021,0.015256000565540943
oos,FINAL,vix_state2,VIX low/normal,0.8701716738197425,2787,0.30749910297811267,0.06845424571191056,-0.023422157640409908,-0.012054909117773405,0.004829753975283901,3.3505728436225968,1.2977678249988869,13.460524329116232,0.11229516119484104,9.656261212773591,0.052711513751687956,-0.022002341126826915,0.04580357846804818,0.7081014499699994,0.0034772684715932024,0.005294132573455121
oos,FINAL,vix_level_bucket,15-20,0.526824034334764,1671,0.29443447037701975,0.06454235792939701,-0.024395320182313995,-0.012957315124444313,0.0017909979690694988,0.9694804477060561,1.104052187696798,2.9927576063151324,0.021969936334073018,8.891681627767804,0.05019133210445129,-0.02326657550723951,0.046755521657206985,0.7473093196125505,0.0032967554430655284,0.0037467114874077676
oos,FINAL,vix_level_bucket,20-25,0.1351931330472103,394,0.350253807106599,0.08451198138333457,-0.024258281942640857,-0.01084441957897675,0.013838916887269322,2.8849615870973055,1.8780076871138156,5.452533253584113,0.24769400272771705,11.657360406091371,0.06556091991525016,-0.022333592451401704,0.04893415024917957,0.6349624385362593,0.008593992001941175,0.012783037411656659
oos,FINAL,vix_level_bucket,25-30,0.027896995708154508,73,0.410958904109589,0.14162065716537386,-0.02253769271074738,-0.005161763705160194,0.04492464285478191,2.1080009361074983,4.383994001442055,3.2794989283990796,0.8452312891943438,14.904109589041095,0.09997656530441643,-0.02427732324757869,0.050620204630617456,0.42005384817687685,0.0147606345087596,0.02451031781982247
oos,FINAL,vix_level_bucket,<15,0.2939914163090129,962,0.3232848232848233,0.06751073968865175,-0.02137879772381713,-0.01033080881833276,0.007357840670442556,3.4538156496280092,1.5085822332068068,7.0782427249657385,0.23089534454753582,10.361746361746361,0.05263334754443715,-0.019686574902630444,0.042546694304895584,0.6709397552784698,0.003808848324656804,0.004999900950677452
oos,FINAL,vix_level_bucket,>=30,0.016094420600858368,31,0.2903225806451613,0.07080735970963387,-0.03479930023399044,-0.017070993622000263,-0.00413930218584145,-0.3148620006101343,0.8323916561301358,-0.12831836776108496,-0.26249126609224444,11.35483870967742,0.04863315136963821,-0.03503518204789934,0.04215500442602199,0.7084852897783749,0.007239126222232908,0.04458108959725909
oos,FINAL,vix_pct_bucket,25-50,0.20386266094420602,663,0.3152337858220211,0.07048642225511792,-0.022288835016001343,-0.011284332856520418,0.006957060564185574,2.5791104017410804,1.455822847803789,4.612531154055036,0.20111097787654583,9.918552036199095,0.05453520156931082,-0.021810497614900875,0.045502543851645906,0.6750575331273994,0.00471488359882149,0.004754167894142006
oos,FINAL,vix_pct_bucket,50-75,0.20708154506437768,652,0.294478527607362,0.06384810439753054,-0.02611561843155513,-0.014206312885537364,0.0003767662052308346,0.12024884034796109,1.0204484969201824,0.24565156581050418,0.009033379177418975,8.806748466257668,0.05148369591123579,-0.024652066297242675,0.048891929341092454,0.7796547860462192,0.0034784989836345896,0.007311559451982777
oos,FINAL,vix_pct_bucket,75-90,0.11158798283261803,350,0.32571428571428573,0.0866629972222701,-0.0243546694296285,-0.012016894060223604,0.011805370565561335,1.9465631117454905,1.7188750753688273,4.131879697946467,0.13374773624285874,10.32,0.06291818616524925,-0.022672836694531937,0.05163297571739441,0.6275849280112111,0.0032417193009541432,0.005674558898660141
oos,FINAL,vix_pct_bucket,<25,0.3798283261802575,1209,0.3076923076923077,0.06762279371838474,-0.022294438456618815,-0.011538994745247999,0.005372402212613052,2.578650860941373,1.3480749938792973,6.49523427504918,0.13279162626596333,9.835401157981803,0.05152364821508776,-0.020579973481865656,0.04354938991919217,0.7008117061755861,0.003104695923898572,0.004348609010971028
oos,FINAL,vix_pct_bucket,>=90,0.09763948497854077,257,0.36186770428015563,0.07820925038127617,-0.024902700200103017,-0.008818487427878607,0.012410184640629535,2.397452525484825,1.780946131860705,3.1894174526417904,0.246716154123098,11.821011673151752,0.05876362438178702,-0.023830799487139433,0.04187661540928125,0.5942337238439278,0.012776540767907232,0.018624529735610483
oos,FINAL,vix_roc_bucket,+10..25%,0.1427038626609442,403,0.29528535980148884,0.06641169714533202,-0.02244962826841144,-0.012895304989290035,0.0037898201788229805,1.222027583906381,1.2395499893005288,1.5272975320656612,0.14706742973303785,9.305210918114144,0.0478825261473734,-0.02158373220251165,0.041417621723687535,0.6809001958999052,0.0038189258380334633,0.005843902525011354
oos,FINAL,vix_roc_bucket,-10..0%,0.34227467811158796,1033,0.29912875121006777,0.07277369134927417,-0.023306702626694705,-0.012111827931107877,0.005433705639108182,2.176896961487776,1.3326419577096786,5.6130179251987515,0.10679762297459398,9.517909002904162,0.053062361127587575,-0.02231178335673656,0.04576598991994412,0.6933889780557586,0.002569124161141906,0.004806394687325499
oos,FINAL,vix_roc_bucket,0..+10%,0.26931330472103004,820,0.29024390243902437,0.06120330811304274,-0.02350656258974395,-0.01258315076761507,0.0010799608581380403,0.45601766571521324,1.0647306185410588,0.8855679036731929,0.028267152603327787,8.495121951219513,0.04737978196891834,-0.02230311451621745,0.04526449864522982,0.7613593198178807,0.00421220495763214,0.006966690262873676
oos,FINAL,vix_roc_bucket,<-10%,0.18562231759656653,737,0.3622795115332429,0.07889303701704868,-0.02462031464613869,-0.00988867114914671,0.012880451831569623,3.478031839498254,1.8203650103933735,9.492892999866813,0.25854810539500883,11.983717774762551,0.06513031655290212,-0.022160809986127593,0.048210052931564426,0.6414232564716488,0.006540116746678629,0.007797340006474687
oos,FINAL,vix_roc_bucket,>=+25%,0.060085836909871244,138,0.34057971014492755,0.06975167502139823,-0.02332297737700172,-0.00876287838970774,0.008376360758685211,1.5737014850479867,1.544639426319183,1.1559377846985592,0.19326115565212543,10.717391304347826,0.05925633401728298,-0.022516784399584756,0.046785304862980666,0.6711353162874526,0.008811815757479996,0.013321256117847685
oos,FINAL,vix_vs_sma,VIX<=SMA20,0.5879828326180258,1900,0.32210526315789473,0.07371342891662039,-0.023515519617109626,-0.011527065073657694,0.007802436436912889,3.826608367294368,1.4894557079880573,14.824629230134489,0.14413295530205764,10.023157894736842,0.05708562003897772,-0.021844610326108252,0.04712318222080359,0.6827932475550035,0.0039366998017585164,0.00542252433766041
oos,FINAL,vix_vs_sma,VIX>SMA20(rising),0.41201716738197425,1231,0.29894394800974816,0.06572445932258271,-0.023564908592516736,-0.012418681396039633,0.0031276075673180256,1.72411478969448,1.1893188043385647,3.8500849153684893,0.11059022090341504,9.597887896019497,0.049291013498390525,-0.02272131907045688,0.043595402422723514,0.7062052811911492,0.004737021623013664,0.008306177420443735
oos,FINAL,breadth_state,NEUTRAL,0.3723175965665236,1231,0.3241267262388302,0.07074056131158535,-0.024469986644039623,-0.012081467354525977,0.006390296568222246,2.9038759932454234,1.3863865569825715,7.866455075481585,0.13383427218159577,10.047928513403736,0.056928784120955894,-0.022717641043423352,0.04888954203861003,0.6949839622223678,0.005041696123428943,0.0046253259002304115
oos,FINAL,breadth_state,STRONG,0.45064377682403434,1452,0.296831955922865,0.06399035268291126,-0.022821771683263773,-0.012041859191703475,0.0029468409901669663,1.6618781045772204,1.183631939094912,4.278813117722435,0.10195755096038388,9.37603305785124,0.04852746224995569,-0.021585028296722302,0.04267589495766359,0.7310653878142283,0.0042620189924211585,0.005556336494178999
oos,FINAL,breadth_state,WEAK,0.17703862660944206,448,0.33482142857142855,0.08995929038683213,-0.02337062954941563,-0.010276083747357556,0.01457465614352446,2.6635345703444604,1.9375396760729082,6.529445952298958,0.21695719633033853,10.883928571428571,0.06383640011326792,-0.02269604058938209,0.04739205875352603,0.5891315992100415,0.0007376083726920033,0.013794124128588969
oos,FINAL,breadth200_bucket,40-60,0.34227467811158796,945,0.30687830687830686,0.07893716093225582,-0.023441515759470143,-0.012012545504126448,0.007976279204128295,2.4469938529536472,1.4909137155604029,7.53758384790124,0.1301727336427036,9.538624338624338,0.05677773734537834,-0.02208588725948243,0.04771098896626821,0.6687289639178369,0.0045558462006662585,0.007169706260443877
oos,FINAL,breadth200_bucket,<40,0.04291845493562232,93,0.40860215053763443,0.1089951202682527,-0.02901470833127718,-0.010890610503380138,0.027376404429821047,2.5540475544620542,2.595432585372147,2.5460056119733574,0.39341870267248125,16.053763440860216,0.07717024262275543,-0.026802876455429846,0.04503072821990583,0.45243462414033353,0.015485689415556069,0.03535401881231017
oos,FINAL,breadth200_bucket,>=60,0.6148068669527897,2093,0.3115145723841376,0.06482458326247598,-0.023368843581891705,-0.01180484406279192,0.004104694068623211,2.788955359757278,1.2551225338699332,8.591124685628381,0.11963115354281786,9.723841376015288,0.051747788502282656,-0.022030994947335035,0.04495797847747078,0.7196608751796841,0.003812769583718491,0.004281107590130546
oos,FINAL,mkt_x_vix,SPY<SMA200 & VIX high/shock,0.04291845493562232,103,0.3592233009708738,0.14594065473995435,-0.029811874059616123,-0.014569665463971204,0.03332252948974414,1.980661172356045,2.744383508813485,3.432220537443646,0.4405001865352224,13.640776699029127,0.09043932626167402,-0.02894296100798329,0.052114868470100384,0.4710493415687881,0.012923577075579677,0.02816656513501374
oos,FINAL,mkt_x_vix,SPY<SMA200 & VIX low/normal,0.032188841201716736,103,0.36893203883495146,0.129402152484985,-0.0245336599616827,-0.011109135799395542,0.032258193173981105,2.287486191845438,3.0835386674153393,3.322593896920054,0.4493100363720194,13.262135922330097,0.0928040953636196,-0.021299481470670564,0.056977091390903775,0.5405361532710772,0.003813837826561007,0.013708981485417512
oos,FINAL,mkt_x_vix,SPY>SMA200 & VIX high/shock,0.08690987124463519,241,0.35684647302904565,0.060861938688330904,-0.022271983537118435,-0.00828896833084014,0.007394063398104151,1.974386519584171,1.5161900364204708,1.7819692789431005,0.21431968275047136,10.547717842323651,0.053600316430164614,-0.021464953074892983,0.042711905001500385,0.6681889062789332,0.01092713771444337,0.008880413123825984
oos,FINAL,mkt_x_vix,SPY>SMA200 & VIX low/normal,0.8379828326180258,2684,0.30514157973174366,0.06562638190558964,-0.023383418953609514,-0.012103568759374683,0.003777172292174433,2.7124811781477898,1.2324676148508766,10.137930432196178,0.09936202701330252,9.517883755588674,0.05117293852589474,-0.022029313758937238,0.04530015645723819,0.7207632368072119,0.003468634506410859,0.0049662813171448975
oos,FINAL,mkt_x_vix_x_breadth,SPY<SMA200 & VIX high/shock & breadth NEUTRAL,0.004291845493562232,13,0.15384615384615385,0.02426228363234495,-0.0317063086550971,-0.029703996741406113,-0.02309575599549063,-3.6572990113522477,0.13913080657785204,-0.3002448279413782,-0.6649300575450934,1.5384615384615385,0.014069622936042227,-0.03004241498146705,0.02838989792519031,2.2431329054062576,0.0016710555222670504,0.01026685755561392
oos,FINAL,mkt_x_vix_x_breadth,SPY<SMA200 & VIX high/shock & breadth WEAK,0.03862660944206009,90,0.3888888888888889,0.15289370451753206,-0.029432987140519926,-0.010623524772831239,0.041471837393166955,2.172056598354816,3.305678534066907,3.7324653653850257,0.6001734440134902,15.38888888888889,0.10147050563093193,-0.02878415098959119,0.054521749539873876,0.452178882548415,0.015310475586888417,0.030155421532724828
oos,FINAL,mkt_x_vix_x_breadth,SPY<SMA200 & VIX low/normal & breadth NEUTRAL,0.013948497854077254,53,0.33962264150943394,0.0849569073066251,-0.022947162702647902,-0.011109135799395542,0.013699502583520286,1.5134448479134952,1.9040316366716317,0.7260736369265752,0.16435287722372255,12.943396226415095,0.06486927837781147,-0.02061975804814988,0.04261637564507635,0.6586524155555116,-0.0019283189839030595,0.006595059748992324
oos,FINAL,mkt_x_vix_x_breadth,SPY<SMA200 & VIX low/normal & breadth STRONG,0.006437768240343348,21,0.23809523809523808,0.043878480011396895,-0.027081074125769697,-0.01911741092602881,-0.010185942188349081,-1.2595085936115389,0.5063323906533492,-0.2139047859553307,-0.30410104584098197,6.904761904761905,0.03639293903133299,-0.02639848543165452,0.051052860148929353,0.9985006187290669,0.012367328725507064,0.01995716061594052
oos,FINAL,mkt_x_vix_x_breadth,SPY<SMA200 & VIX low/normal & breadth WEAK,0.011802575107296138,29,0.5172413793103449,0.21124433752354624,-0.02558857263602743,0.001607323270462313,0.09691120848099344,2.144209851805015,8.845089641950652,2.8104250459488096,1.5156673522800457,18.448275862068964,0.1847068396127869,-0.018849352443530355,0.08711239200373296,0.4125938698739587,0.007147905399734387,0.01870824582999837
oos,FINAL,mkt_x_vix_x_breadth,SPY>SMA200 & VIX high/shock & breadth NEUTRAL,0.03969957081545064,131,0.40458015267175573,0.06507555327032365,-0.0231427145554035,-0.007984743911104042,0.012548645709967023,2.442831019959171,1.9106662720728942,1.6438725880056801,0.3444014295337155,12.488549618320612,0.06454783836207485,-0.021869266977002495,0.046326940179296595,0.625547888427545,0.015417404621745182,0.007765375872678372
oos,FINAL,mkt_x_vix_x_breadth,SPY>SMA200 & VIX high/shock & breadth STRONG,0.02575107296137339,72,0.375,0.06079862302506699,-0.02051248181290456,-0.005851562524616438,0.009979182501334774,1.2942797838627182,1.778389087569641,0.7185011400961037,0.2911550997839097,10.26388888888889,0.050198521970315255,-0.019462045616012016,0.03823683051229204,0.6322235115441182,0.008255141026286739,0.007891183036929282
