period,model,experiment,step,trades,win_rate,avg_win,avg_loss,median_ret,expectancy,t_stat,profit_factor,sum_ret,avg_R,avg_hold,avg_mfe,avg_mae,avg_giveback_pp,giveback_pct_of_peak,fwd10_mean,fwd10_n,fwd10_excess_vs_all_days,pf_start_equity,pf_end_equity,pf_total_return,pf_cagr,pf_max_dd,pf_ann_vol,pf_downside_vol,pf_sharpe,pf_sortino,pf_calmar,pf_avg_exposure,pf_avg_capital_deployed,pf_peak_capital_deployed,pf_avg_positions,pf_max_positions,pf_portfolio_trades,pf_candidate_signals
dev,ablF_add_VIX_noshock,ablation_of_FINAL,add_VIX_noshock,2415,0.3159420289855073,0.05968586977203731,-0.023331151334461377,-0.011288827678792357,0.0028974147542585016,2.3258464131585765,1.1815438698334826,6.997256631534281,0.056230976427527286,9.677018633540373,0.050197992346311324,-0.02229604775607167,0.046073417267766564,0.7299855238345602,0.0009239406639100729,17815,-0.003409921268062987,50000.0,65738.6278325849,0.314772556651698,0.09444339981784325,-0.2377700631621437,0.17337565196700627,0.12661447217912442,0.6019493693867235,0.8316594036545301,0.41936540429366476,0.8488528085415042,54445.95898707937,77462.70768680001,4.806349206349206,9.0,319.8,17929.0
dev,ablF_add_breadth50>=40,ablation_of_FINAL,add_breadth50>=40,2385,0.3148846960167715,0.05847078123164816,-0.02311229607921346,-0.011206719354967198,0.0025769664199299675,2.1045986207270464,1.1627428803297464,6.146064911532973,0.05353413816606917,9.50566037735849,0.04942945213184399,-0.022129369511924176,0.04559190776843494,0.732546842829552,0.0010571563391047845,17755,-0.0032767055928682757,50000.0,62520.465962498645,0.25040931924997284,0.07550390197664947,-0.2455600846602244,0.1645225965795208,0.11995384049205046,0.5195068305311422,0.7213670438295843,0.3253534635042146,0.7953919711759385,50638.47168356694,78021.8210892,4.2902116402116395,8.0,297.0,17869.0
oos,S0_candle_only,ladder_no_location,S0_candle_only,13836,0.4191962995085285,0.02948197282772664,-0.01716994848740479,-0.003223610031011015,0.0023863642928613495,5.255664178979699,1.239297617727553,33.01773635602963,0.04941598794848587,4.261419485400404,0.029224641564075473,-0.015605648517513225,0.022100603264423688,0.580722625860439,0.005549583366457357,30971,-0.0010533288237647405,50000.0,74126.48752878046,0.4825297505756094,0.10791204908722044,-0.2277659208234965,0.1727656528363092,0.11723218823610577,0.6682135142392989,0.9979961057277752,0.5013385415442979,0.9682927595107558,59504.30124952898,84671.24448699999,5.235622317596567,8.0,706.6,31200.0
oos,A0_candle_only,ladder_with_pullback,A0_candle_only,3920,0.31581632653061226,0.06450238224037953,-0.02203597503207816,-0.010656540821964156,0.005294251065703121,4.89749028046288,1.351155564373166,20.753464177556232,0.12702910481312574,9.476785714285715,0.05098912565179185,-0.020918117735776905,0.043886207991440405,0.6999716650540899,0.0034443747918256615,10131,-0.003158537398396436,50000.0,71447.60842527394,0.4289521685054788,0.09618987330915023,-0.20289560627384687,0.16367684211445305,0.11151028935173353,0.6417506081880304,0.951299993779832,0.5583525870540015,0.9429763549936542,60076.574852905156,83483.7749898,4.901502145922747,7.6,455.8,10182.0
oos,S1_+stock_trend,ladder_no_location,S1_+stock_trend,2963,0.33715828552143096,0.06642559716008974,-0.02361208514278764,-0.010267503381841014,0.006744865454773785,4.582626698187219,1.4309522160898052,19.985036342494723,0.15066905437806535,9.860276746540668,0.05385252439451074,-0.02136523548046686,0.044851446919922634,0.6834019455354973,0.005218492802929415,12555,-0.0013844193872926827,50000.0,62635.256437401564,0.2527051287480313,0.05998694861517602,-0.22201232258516965,0.1701516289864897,0.11945631896956788,0.4186267970588219,0.6012852867710532,0.29498548774665917,0.9526735474631615,50484.76411420601,73788.7573202,5.169527896995708,8.2,435.8,12631.0
oos,A1_+stock_trend,ladder_with_pullback,A1_+stock_trend,1945,0.31208226221079693,0.06960493550418814,-0.023478902592564528,-0.013006837298994656,0.005570912175933605,3.573340258808038,1.3449149430850234,10.835424182190863,0.14606164519981524,10.889974293059126,0.05404856089801906,-0.021668785701421975,0.04540842762076258,0.7106949635468001,0.0032236877735369843,5492,-0.003379224416685113,50000.0,76876.27486651133,0.5375254973302267,0.12100286746964498,-0.19868422604340336,0.15730651754667896,0.10744475115348415,0.8032670827193314,1.180015462904259,0.6650011469379595,0.9196919902989459,62795.78401276502,90560.1266584,4.575107296137339,7.0,384.8,5523.0
oos,S2_+volume,ladder_no_location,S2_+volume,1927,0.3388687078360145,0.07320469689445779,-0.026670386953657525,-0.013543124572292453,0.007174153654966917,3.8020037302693357,1.4068681028992398,13.824594093121249,0.18447629146216318,11.20394395433316,0.0598384883868844,-0.02315631445573893,0.04919351000227856,0.6950351714797104,0.006994900056848081,4821,0.00039198786662598354,50000.0,67764.93712690775,0.355298742538155,0.07999939083469898,-0.20251418994695092,0.18274476652766672,0.1271225393948297,0.4963237833055933,0.7221765224348532,0.39085609900492346,0.9295857965961012,52229.592925002355,84505.45846359999,5.028969957081545,8.2,410.0,4861.0
oos,A2_+volume,ladder_with_pullback,A2_+volume,974,0.3131416837782341,0.06424274657744583,-0.024651818111659105,-0.01586834796677611,0.0031847755538203684,1.591845249417816,1.1880887045839712,3.101971389421039,0.09442610128424009,11.548254620123203,0.053084282776374135,-0.021948721337157244,0.04561036503323796,0.7453988414118766,0.003522084773008969,1401,-0.0030808274172131286,50000.0,73092.74785503428,0.4618549571006856,0.10717300560938021,-0.1479236375491416,0.14869161975265535,0.099817282788592,0.7615895636940306,1.1346624328433619,0.7353716837954073,0.8445229108101252,50500.288638775106,83415.66747900001,3.816523605150215,6.0,297.2,1413.0
oos,S3_+SPY_regime,ladder_no_location,S3_+SPY_regime,1880,0.33563829787234045,0.07292907417416407,-0.02685292778922508,-0.01388653418376784,0.006637733508061386,3.6126351352639636,1.3720690790157515,12.478938995155406,0.17918100406076332,11.197340425531914,0.05924779307290851,-0.02324272628063283,0.0492576993714008,0.6993687414997034,0.00685129675544947,4668,0.00024838456522737265,50000.0,71683.29448356415,0.4336658896712831,0.09895053449973305,-0.18243814484355395,0.17470281868289386,0.12100075931881668,0.6185740294301187,0.8988778462156974,0.5415815898124069,0.8967200576226861,52742.913371666524,85806.288425,4.757081545064378,8.0,374.2,4708.0
oos,A3_+SPY_regime,ladder_with_pullback,A3_+SPY_regime,938,0.31130063965884863,0.06548892918095135,-0.024601518484110085,-0.015992214508386393,0.0034436955011755677,1.6691479286049156,1.203251214648416,3.2301863801026824,0.10379431923398165,11.590618336886994,0.05312061321349002,-0.021806987219390287,0.04565714444401577,0.7352975904814001,0.004023079608192787,1346,-0.002579832582029311,50000.0,81055.02486364008,0.6211004972728014,0.13818453598150882,-0.1249673284740648,0.14717094723126803,0.09657507950280284,0.9530646463614462,1.453684272526933,1.1121679101612056,0.8163151478508418,50449.137614926396,87175.821008,3.5491416309012878,6.0,275.2,1358.0
oos,S4_+VIX,ladder_no_location,S4_+VIX,1813,0.33204633204633205,0.07345682816312638,-0.027057533656782536,-0.014716742490605172,0.006317891503496098,3.3513070449013256,1.3495727871279921,11.454337295838426,0.16935160154149376,11.252619966905682,0.059393712726630736,-0.023371522866034368,0.04973018485382432,0.7068470946690191,0.0066222302184018875,4331,1.9318028179790038e-05,50000.0,72639.52288655643,0.4527904577311288,0.1039890824237768,-0.18409161944342115,0.16828302337316034,0.1164039185091037,0.6707200970291363,0.9726924132849171,0.5937582030995132,0.87761997987805,52099.406270947205,84736.381503,4.540557939914163,8.0,352.6,4371.0
oos,A4_+VIX,ladder_with_pullback,A4_+VIX,905,0.3060773480662983,0.06542386065085364,-0.02469805336743691,-0.016480296573002873,0.0028862230779404196,1.3816295974380257,1.1684054358478402,2.6120318855360796,0.08370432097501992,11.460773480662983,0.05254479594203791,-0.02188618765958848,0.04576504378280393,0.7462407829519688,0.00378427163248352,1266,-0.0028186405577385774,50000.0,68604.13114282252,0.3720826228564502,0.0881694393151045,-0.12416572000595702,0.13904081218122125,0.0932575598737339,0.6755033674468466,1.0106054274027307,0.7227283577624724,0.781711823096954,45545.005110579616,74831.9711348,3.387982832618026,6.0,274.2,1278.0
oos,S5_+breadth,ladder_no_location,S5_+breadth,1714,0.33022170361726955,0.07512376117181883,-0.027234686565966105,-0.01490594968813469,0.006566294425624487,3.324467761062387,1.3599704907704149,11.254628645520372,0.17249478108319707,11.376312718786464,0.060026135305179244,-0.023491479840303253,0.04998390986956168,0.7076900330572574,0.00667410452756174,4056,7.119233733964263e-05,50000.0,65244.472653521385,0.30488945307042775,0.07183567424412604,-0.177644026566083,0.1578274550013306,0.10927558300401088,0.5103236879563073,0.7445403758554048,0.4596454232791968,0.8016179070437458,45562.9416991736,75903.9582704,4.178326180257511,8.0,309.8,4061.0
oos,A5_+breadth,ladder_with_pullback,A5_+breadth,854,0.3009367681498829,0.06778703008319188,-0.024837766866790588,-0.01677442691738601,0.0030364401778762685,1.391656468788477,1.174878219340313,2.5931199119063333,0.08644108059003433,11.517564402810304,0.05276997580135141,-0.022033870681667102,0.04566505460423961,0.7410754543956645,0.003820094137651972,1198,-0.0027828180525701256,50000.0,73862.96084581043,0.47725921691620865,0.10922489185410456,-0.12271787866631205,0.13105335871469975,0.08742768936241255,0.8500749854252991,1.282552240406134,0.9242943825442029,0.7261141112163351,42175.14888539764,78836.699792,3.3068669527897,5.6,244.2,1201.0
oos,REF_random_uptrend_day,ladder_reference,REF_uptrend_every_day,6212,0.37556342562781714,0.03897446842548113,-0.01866066974554863,-0.005366573375289618,0.0029849801824958686,3.868358030931436,1.2561685988042155,18.542696893664335,0.06213870022657712,5.752736638763683,0.035387431933598064,-0.01757489436599014,0.029828996423232442,0.6289929330147077,0.005400479560807823,35442,-0.0012024326294142748,50000.0,75841.98547820021,0.516839709564004,0.11713306846789547,-0.21818847008707856,0.18060388151956447,0.12184409655452133,0.7061886785055327,1.0502474460486826,0.5816279416202099,0.9714664538200699,61131.53786330343,88377.18738039999,5.304721030042918,8.6,536.0,35754.0
oos,REF_random_every_day,ladder_reference,REF_every_day,40776,0.4494555620953502,0.0200650919890759,-0.014625191173091235,-0.0017279560281723838,0.0009665495448074582,5.198210675214445,1.1200411616836359,39.41202423906891,0.01453162202246336,2.2500735726898173,0.019966515745610855,-0.013609025135283977,0.009789699148868103,0.40386058958198273,0.0066029121902220975,92100,0.0,50000.0,75041.48158078908,0.5008296316157816,0.11257701106402145,-0.18894257806669273,0.17529509727930598,0.11908338809258937,0.6895905023615054,1.0165127145499966,0.6652192237677695,0.9751017539314372,62777.62631672553,85689.8540492,5.377682403433477,8.4,879.6,93100.0
oos,ablH_full,ablation_of_A_full_hypothesis,full,854,0.3009367681498829,0.06778703008319188,-0.024837766866790588,-0.01677442691738601,0.0030364401778762685,1.391656468788477,1.174878219340313,2.5931199119063333,0.08644108059003433,11.517564402810304,0.05276997580135141,-0.022033870681667102,0.04566505460423961,0.7410754543956645,0.003820094137651972,1198,-0.0027828180525701256,50000.0,73862.96084581043,0.47725921691620865,0.10922489185410456,-0.12271787866631205,0.13105335871469975,0.08742768936241255,0.8500749854252991,1.282552240406134,0.9242943825442029,0.7261141112163351,42175.14888539764,78836.699792,3.3068669527897,5.6,244.2,1201.0
oos,ablH_no_breadth,ablation_of_A_full_hypothesis,no_breadth,905,0.3060773480662983,0.06542386065085364,-0.02469805336743691,-0.016480296573002873,0.0028862230779404196,1.3816295974380257,1.1684054358478402,2.6120318855360796,0.08370432097501992,11.460773480662983,0.05254479594203791,-0.02188618765958848,0.04576504378280393,0.7462407829519688,0.00378427163248352,1266,-0.0028186405577385774,50000.0,68604.13114282252,0.3720826228564502,0.0881694393151045,-0.12416572000595702,0.13904081218122125,0.0932575598737339,0.6755033674468466,1.0106054274027307,0.7227283577624724,0.781711823096954,45545.005110579616,74831.9711348,3.387982832618026,6.0,274.2,1278.0
oos,ablH_no_vix,ablation_of_A_full_hypothesis,no_vix,883,0.30690826727066817,0.06795984064039985,-0.024740250699158785,-0.016515682604089754,0.0037101737096978315,1.7175535422975026,1.2163711876911676,3.2760833856631852,0.10942116578545415,11.661381653454134,0.053399513775007304,-0.02190733227499653,0.04548905046840598,0.7291486539770481,0.004097177272687888,1269,-0.002505734917534209,50000.0,73736.5980978609,0.4747319619572183,0.10804862147560482,-0.1319540233216278,0.13700084092500137,0.0905755394098274,0.8179449296045103,1.244757911695548,0.8918232644636456,0.7395749983584938,43405.601798277254,79227.4938254,3.3712446351931336,6.2,255.2,1272.0
oos,ablH_no_market_gate,ablation_of_A_full_hypothesis,no_market_gate,867,0.3044982698961938,0.0671387401104519,-0.024680278463757383,-0.016515682604089754,0.0032784538356558234,1.5207068102060894,1.1909944742075096,2.8424194755135987,0.09122057149944879,11.597462514417531,0.05305851984872188,-0.02197073695168289,0.04561326371202675,0.7415272591768267,0.0036687721176924346,1220,-0.002934140072529663,50000.0,77830.07958108098,0.5566015916216197,0.12582250360153316,-0.11259949303285657,0.13279175872342092,0.0889060482212035,0.9605829324938255,1.4364242740659239,1.1508934754423952,0.7453128717531433,44221.398238789916,81656.57889339999,3.2781115879828326,5.4,239.8,1223.0
oos,ablH_no_regime_at_all,ablation_of_A_full_hypothesis,no_regime_at_all,974,0.3131416837782341,0.06424274657744583,-0.024651818111659105,-0.01586834796677611,0.0031847755538203684,1.591845249417816,1.1880887045839712,3.101971389421039,0.09442610128424009,11.548254620123203,0.053084282776374135,-0.021948721337157244,0.04561036503323796,0.7453988414118766,0.003522084773008969,1401,-0.0030808274172131286,50000.0,73092.74785503428,0.4618549571006856,0.10717300560938021,-0.1479236375491416,0.14869161975265535,0.099817282788592,0.7615895636940306,1.1346624328433619,0.7353716837954073,0.8445229108101252,50500.288638775106,83415.66747900001,3.816523605150215,6.0,297.2,1413.0
oos,ablH_no_stock_trend,ablation_of_A_full_hypothesis,no_stock_trend,1614,0.2992565055762082,0.06473996955028559,-0.02402709143352518,-0.014576943624696248,0.002537029046760202,1.6374459592602024,1.1506833142772952,4.094764881470966,0.07180549986518886,10.410161090458487,0.05061560648910943,-0.022065347677005437,0.044849789638227965,0.7311903524197773,0.0028890188444093095,2210,-0.003713893345812788,50000.0,66553.23443756952,0.33106468875139033,0.07751665741140772,-0.1629646826108741,0.1288754643618621,0.08869965133601335,0.6472678215951049,0.947995242143303,0.5466314947634818,0.7713376732406478,42699.98976728283,68324.6597366,3.6268240343347635,6.6,306.6,2216.0
oos,ablH_no_trigger_volume,ablation_of_A_full_hypothesis,no_trigger_volume,1723,0.3070226349390598,0.06878933061729052,-0.023218326374124142,-0.01323324163509254,0.005030106909949194,3.0833521204578553,1.3126275553908109,8.666874205842461,0.1438138219740835,10.87811955890888,0.05301526319668527,-0.021527373163976515,0.044857930414464155,0.7142006088725691,0.002856202058197886,4685,-0.0037467101320242113,50000.0,84235.72075012147,0.6847144150024291,0.14996020317491898,-0.12171735793964504,0.14401005442763884,0.0955580878011945,1.0453829375216703,1.5785469584514893,1.2390171726418944,0.7852365027901816,52215.552875312016,94741.42008139999,3.6495708154506437,6.4,290.8,4691.0
oos,ablH_no_pullback_volume,ablation_of_A_full_hypothesis,no_pullback_volume,1257,0.29992044550517105,0.07155661743727605,-0.02522126999110305,-0.016514200174785554,0.003804397121465699,1.992810450075888,1.2154624027912528,4.782127181682384,0.11783567937948224,11.439936356404138,0.05413051598159007,-0.022478708843243763,0.04661697769622706,0.7347653427306536,0.0037488822639380297,2269,-0.002854029926284068,50000.0,65959.81396931474,0.3191962793862947,0.07685339032168637,-0.17058849862734546,0.1358716985552993,0.09385010188903484,0.6134143104017642,0.8914309600688106,0.45532662403818136,0.7656963229980228,43799.086335633474,71299.86889800002,3.442918454935622,6.0,269.8,2273.0
oos,ablH_no_candle,ablation_of_A_full_hypothesis,no_candle,1404,0.3027065527065527,0.06728324654491115,-0.024279681541341646,-0.015536745573037247,0.003437016775365932,1.9665080020801278,1.2030126413359865,4.825571552613768,0.10525492720811673,10.637464387464387,0.05250705322459538,-0.02219478791479616,0.04615577292583016,0.7262454675468696,0.003853780742500902,2901,-0.0027491314477211953,50000.0,67981.18320867668,0.35962366417353364,0.08586867253638072,-0.16245249750404364,0.13701196750697575,0.09368895877277897,0.6719401159127049,0.9827548722183816,0.5479841722563343,0.7814240762895128,42999.977011048715,72481.7370442,3.793991416309013,6.8,305.4,2906.0
oos,ablH_candle->plain_up_close,ablation_of_A_full_hypothesis,candle->plain_up_close,1102,0.2985480943738657,0.07105520588068256,-0.025111486149838373,-0.017007856914091124,0.0035988964981120706,1.7501050207361843,1.2043144305167666,3.965983940919502,0.11426812739071725,11.363883847549909,0.054119323267274845,-0.02238395626306514,0.046660708369994905,0.7325865584564767,0.0030692812344815697,1795,-0.003533630955740528,50000.0,70461.52811072877,0.4092305622145755,0.09619228332636091,-0.18311704521492678,0.13630167551468078,0.09048638207502299,0.7409888709119692,1.118702631026271,0.5234822394303136,0.7574604247119353,43248.0777441427,74748.33094799999,3.5259656652360514,6.4,279.0,1795.0
oos,ablH_no_pullback_location,ablation_of_A_full_hypothesis,no_pullback_location,1446,0.32503457814661135,0.0630027154253042,-0.024247121117439104,-0.013529546190364894,0.004112092696592259,2.4122305869306104,1.2512587469761345,5.946086039272407,0.13431116569992543,10.622406639004149,0.05107004628263674,-0.021231217320071154,0.04357146667953772,0.7136900968783352,0.004060309786062203,2609,-0.0025426024041598945,50000.0,61807.91423034618,0.23615828460692354,0.057799739652650395,-0.17272793697974098,0.1369229056153049,0.09627464508374947,0.4792848222878601,0.6840165164992725,0.3621452730250194,0.7724516033084803,42409.637380406435,67233.7732636,3.4832618025751074,7.0,285.0,2613.0
oos,ablH_no_extension_filter,ablation_of_A_full_hypothesis,no_extension_filter,1016,0.30708661417322836,0.07741839360077107,-0.027737493395747093,-0.01821076344854189,0.004554471902396282,1.851105534752261,1.236969179124386,4.627343452834622,0.12588594403015077,11.878937007874017,0.05968057651778291,-0.024137142426848383,0.05110685340621726,0.7322804967392968,0.0046647187639176696,1504,-0.001938193426304428,50000.0,76209.66112166579,0.524193222433316,0.11781306695495278,-0.15890912216767172,0.14479700103093074,0.09754327813769799,0.8383812660459211,1.2522093614554917,0.7685501259557184,0.7474283384300247,43529.41797224742,88143.6701528,3.601931330472103,6.6,259.8,1508.0
oos,ablF_FINAL,ablation_of_FINAL,FINAL,3131,0.3129990418396678,0.07071348931396135,-0.023535334905708572,-0.011822166272870138,0.005964456769563391,4.175167943508363,1.368886846489109,18.67471414550298,0.13094512200766958,9.855956563398275,0.054021052599992465,-0.02218930162738362,0.04578505884911804,0.691067721411447,0.004223599632234519,24562,-0.0023793125579875786,50000.0,76833.537852243,0.53667075704486,0.11480690997711136,-0.19612079170313518,0.17701762220096431,0.12020467550948025,0.6815194096950639,1.010325215234165,0.6027629832633276,0.9661349256795576,59292.45071175322,86065.1881868,5.165450643776824,8.0,467.0,24767.0
oos,ablF_remove_stock_trend,ablation_of_FINAL,remove_stock_trend,6200,0.31806451612903225,0.06263537377321926,-0.02121077329931637,-0.009522483390118408,0.005457710898593351,5.57498936217254,1.3773207903548483,33.83780757127877,0.11438989318607248,8.344032258064516,0.04948202480859795,-0.02056856925837661,0.042935171303766145,0.6758945578169727,0.00489884329486219,42593,-0.0017040688953599073,50000.0,78390.67969202912,0.5678135938405825,0.12149344269263426,-0.20190260058409892,0.16996172960078174,0.11649451230075036,0.7431922439741186,1.090872169417858,0.6085155868959035,0.9741386105455978,61658.56348325966,84419.7872672,5.402145922746781,8.2,497.6,42900.0
oos,ablF_trend_only_close>SMA200,ablation_of_FINAL,trend_only_close>SMA200,4538,0.32216835610401057,0.06523627063257681,-0.022351069716657197,-0.009872084815996773,0.005866799739177998,5.194296494870981,1.3872408022926563,26.623537216389757,0.13575572646929004,9.13331864257382,0.051274131611725865,-0.021108379807653743,0.04350533482166012,0.6792316682949396,0.004759253654098387,32900,-0.0018436585361237103,50000.0,69035.81570037414,0.38071631400748274,0.0888476779996085,-0.23427017900802555,0.169482763400913,0.11780510662981991,0.584886840840143,0.8448905664458988,0.3922792396408287,0.9716770256986903,62139.89625507918,78095.21618619999,5.434763948497855,8.4,473.8,33177.0
oos,ablF_remove_pullback_location(=random uptrend day),ablation_of_FINAL,remove_pullback_location(=random uptrend day),6212,0.37556342562781714,0.03897446842548113,-0.01866066974554863,-0.005366573375289618,0.0029849801824958686,3.868358030931436,1.2561685988042155,18.542696893664335,0.06213870022657712,5.752736638763683,0.035387431933598064,-0.01757489436599014,0.029828996423232442,0.6289929330147077,0.005400479560807823,35442,-0.0012024326294142748,50000.0,75841.98547820021,0.516839709564004,0.11713306846789547,-0.21818847008707856,0.18060388151956447,0.12184409655452133,0.7061886785055327,1.0502474460486826,0.5816279416202099,0.9714664538200699,61131.53786330343,88377.18738039999,5.304721030042918,8.6,536.0,35754.0
oos,ablF_add_any_bullish_candle,ablation_of_FINAL,add_any_bullish_candle,2552,0.3166144200626959,0.07627924772606544,-0.02500308518233994,-0.01295413022574804,0.007064361914051731,4.233058018652657,1.4134409876478453,18.028251604660017,0.15601495978852764,10.903996865203762,0.058262469549629894,-0.022850474592112795,0.0483990610836723,0.7012497227896585,0.00434553579978607,9708,-0.0022573763904360274,50000.0,66875.40159239931,0.3375080318479862,0.07601388219455354,-0.23539219846727924,0.16929419033118803,0.1184659606877555,0.49119155608498827,0.7111964928479634,0.34552651764896963,0.9478491547414158,52873.55903750644,76506.15771819999,5.19206008583691,8.2,434.8,9763.0
oos,ablF_add_strong_close_candle,ablation_of_FINAL,add_strong_close_candle,2409,0.31672893316728934,0.07831858550688602,-0.025435234970668415,-0.013610954003804188,0.007426601901217861,4.264088294756313,1.427328009187355,17.890683980033828,0.1679160510573562,11.214611872146119,0.059480419111120036,-0.023139508387177127,0.04886827994456631,0.6972071423702753,0.004058290738703933,8135,-0.0025446214515181644,50000.0,58909.21605490022,0.17818432109800447,0.040891963379932526,-0.2247488688462111,0.16933881253580135,0.11869332542999271,0.3049492493561902,0.4486126982011232,0.21968442854510375,0.9409673358419572,46536.56996587168,66663.40426920001,5.134549356223176,8.2,421.6,8178.0
oos,ablF_add_engulfing_candle,ablation_of_FINAL,add_engulfing_candle,775,0.29935483870967744,0.08065510163399182,-0.02585016951111911,-0.015767162296447368,0.006032698754256027,2.2513342499174724,1.3330811970351428,4.675341534548421,0.16596582479765343,11.592258064516129,0.05678129125590092,-0.023942240553306272,0.04735253824918434,0.7039347253671155,0.004132018964001053,997,-0.0024708932262210445,50000.0,71607.22923456377,0.4321445846912752,0.09929916156164853,-0.1497048297964831,0.15053104293666206,0.1050976840449432,0.7029321128208863,1.0156080346127023,0.6626217812474573,0.8356499478946828,50891.47639355085,83948.0378306,3.830472103004292,6.4,303.6,1002.0
oos,ablF_add_plain_up_close,ablation_of_FINAL,add_plain_up_close,2906,0.3165863730213352,0.07312124398033217,-0.024238829663199634,-0.012012269571520295,0.006584042928696184,4.327632867981438,1.3974636101855453,19.133228750791112,0.1469027170663064,10.334824501032347,0.05606745652661209,-0.02251853588095802,0.04713048433946818,0.6924891951012868,0.00407585194464668,14814,-0.002527060245575418,50000.0,63026.38156494363,0.2605276312988725,0.057647028470063935,-0.2021070977499299,0.16878896925619177,0.11857172112407052,0.38951653125001107,0.5729596868948656,0.33222394972378205,0.9607204306250378,53524.28459064035,73336.0598582,5.205364806866952,7.8,437.6,14925.0
oos,ablF_add_trigger_volume>=1.0,ablation_of_FINAL,add_trigger_volume>=1.0,2282,0.31200701139351444,0.0756529419518466,-0.026347468282586526,-0.01508864231192486,0.0054773748755714,3.292828367597582,1.3021687602058476,12.499369466053935,0.13208892744249004,10.83085013146363,0.05754396006589269,-0.0240012561279681,0.04930411931998603,0.6972740375623443,0.005323543897072769,8784,-0.001279368293149328,50000.0,69016.1117956237,0.38032223591247416,0.08694253651703802,-0.16376951038146714,0.1662386640659583,0.11615435550660791,0.5772325622537341,0.8340573844602494,0.5742647716836704,0.9556377808141626,55479.21788326051,75182.0366892,5.17038626609442,8.4,439.6,8877.0
oos,ablF_add_trigger_volume>=1.5,ablation_of_FINAL,add_trigger_volume>=1.5,1185,0.33502109704641353,0.0698522117047976,-0.027769481439828787,-0.015216753714830444,0.004935845293012294,2.2742209450815487,1.2672919638340499,5.8489766722195675,0.12718699506437045,11.444725738396624,0.05887178938053736,-0.024219380686663815,0.05134427958658781,0.7182282890642657,0.005523449704851913,2004,-0.0010794624853701848,50000.0,60206.902208005566,0.20413804416011128,0.050209394197518534,-0.23274266690741668,0.17106625102431144,0.11798961889416826,0.3726574738746192,0.5418049758105243,0.2180801013050741,0.8550944642876317,49066.45579668369,72745.2132502,4.246566523605151,7.0,360.6,2028.0
oos,ablF_add_pullback_volume_contraction,ablation_of_FINAL,add_pullback_volume_contraction,2630,0.31216730038022816,0.06969208170375554,-0.02339081601534541,-0.012012269571520295,0.005666620877195229,3.7208381404813897,1.352205364120712,14.903212907023452,0.13098042599898507,9.99277566539924,0.053607194073798776,-0.022100572297625666,0.04582319872800822,0.6989245538270709,0.003806046668965044,15480,-0.0027968655212570535,50000.0,59282.4778036674,0.18564955607334804,0.045568213971741225,-0.23552195287452005,0.1675157394263584,0.1162899956405831,0.34660757984084933,0.5024480112104708,0.2105041445765437,0.9566525250339183,55940.1857724558,74651.99755180001,5.168884120171674,7.8,479.4,15599.0
oos,ablF_add_extension<=5%,ablation_of_FINAL,add_extension<=5%,3094,0.30930833872010344,0.06631399569784466,-0.02298433335630299,-0.011827777435788,0.004636384453916561,3.6460613170738654,1.292054105922503,14.344973500417838,0.11284657582997792,9.543956043956044,0.0514118570459652,-0.02178258750201192,0.04447174047061708,0.7040953811806693,0.0033537407155634236,21981,-0.003249171474658674,50000.0,67144.00636847297,0.3428801273694593,0.08155906427439077,-0.2135219209587939,0.1623188010473914,0.11051186152209039,0.5656433663198928,0.8339650590994416,0.40598183207672334,0.9675415591665205,60863.749996192055,76977.42509419999,5.169957081545064,7.8,463.0,22160.0
oos,ablF_add_SPY>SMA200,ablation_of_FINAL,add_SPY>SMA200,3034,0.31245880026367834,0.06876677741211211,-0.02344530058718173,-0.011815019931828818,0.005367174674298352,3.8749132086527474,1.332959336053225,16.2840079618212,0.1313404271132447,9.816743572841133,0.053296319169967306,-0.02205416381753186,0.04581061325255789,0.7016059800763775,0.004055778429783987,23526,-0.00254713376043811,50000.0,74621.16560188991,0.49242331203779804,0.108896007958483,-0.180245722208557,0.16493528998669796,0.11057991242635083,0.6898484377997478,1.0418626459240414,0.6375436166091276,0.9217188486763555,56378.23030531286,83643.09243300001,4.800858369098712,7.6,437.0,23731.0
oos,ablF_add_SPY_SMA50>SMA200,ablation_of_FINAL,add_SPY_SMA50>SMA200,2947,0.31048523922633187,0.0689325390948409,-0.023605789503723152,-0.011947907456388407,0.0051259955888069185,3.628353934013776,1.314931520675135,15.10630900021399,0.1268544574565692,9.757380386834068,0.05323162821641272,-0.02221177258454587,0.045958079071211286,0.7029300978474401,0.0037523383099975502,22719,-0.0028505738802245472,50000.0,87406.1409580039,0.7481228191600781,0.15235631456260695,-0.1675019209576632,0.16298937545372028,0.10802231575931598,0.929921357820211,1.433260438940644,1.0353636143932152,0.8830863831252307,59539.464459034556,95757.1396272,4.686480686695279,8.2,406.8,22924.0
