period,model,family,gating,slice,slice_value,trades,win_rate,avg_win,avg_loss,median_ret,expectancy,t_stat,profit_factor,sum_ret,avg_R,avg_hold,avg_mfe,avg_mae,avg_giveback_pp,giveback_pct_of_peak,fwd10_mean,fwd10_n,fwd10_excess_vs_all_days,pf_start_equity,pf_end_equity,pf_total_return,pf_cagr,pf_max_dd,pf_ann_vol,pf_downside_vol,pf_sharpe,pf_sortino,pf_calmar,pf_avg_exposure,pf_avg_capital_deployed,pf_peak_capital_deployed,pf_avg_positions,pf_max_positions,pf_portfolio_trades,pf_candidate_signals
oos,FAM_A_simple,FAM_A_simple,ungated,reg_breadth_state,NEUTRAL,1231,0.3241267262388302,0.07074056131158535,-0.024469986644039623,-0.012081467354525977,0.006390296568222246,2.9038759932454234,1.3863865569825715,7.866455075481585,0.13383427218159577,10.047928513403736,0.056928784120955894,-0.022717641043423352,0.04888954203861003,0.6949839622223678,,,,,,,,,,,,,,,,,,,,
oos,FAM_A_simple,FAM_A_simple,ungated,reg_breadth_state,STRONG,1452,0.296831955922865,0.06399035268291126,-0.022821771683263773,-0.012041859191703475,0.0029468409901669663,1.6618781045772204,1.183631939094912,4.278813117722435,0.10195755096038388,9.37603305785124,0.04852746224995569,-0.021585028296722302,0.04267589495766359,0.7310653878142283,,,,,,,,,,,,,,,,,,,,
oos,FAM_A_simple,FAM_A_simple,ungated,reg_breadth_state,WEAK,448,0.33482142857142855,0.08995929038683213,-0.02337062954941563,-0.010276083747357556,0.01457465614352446,2.6635345703444604,1.9375396760729082,6.529445952298958,0.21695719633033853,10.883928571428571,0.06383640011326792,-0.02269604058938209,0.04739205875352603,0.5891315992100415,,,,,,,,,,,,,,,,,,,,
oos,FAM_A_full_candle_volume,FAM_A_full_candle_volume,ungated,ALL,ALL,974,0.3131416837782341,0.06424274657744583,-0.024651818111659105,-0.01586834796677611,0.0031847755538203684,1.591845249417816,1.1880887045839712,3.101971389421039,0.09442610128424009,11.548254620123203,0.053084282776374135,-0.021948721337157244,0.04561036503323796,0.7453988414118766,0.003522084773008969,1401.0,-0.0030808274172131286,50000.0,73092.74785503428,0.4618549571006856,0.10717300560938021,-0.1479236375491416,0.14869161975265535,0.099817282788592,0.7615895636940306,1.1346624328433619,0.7353716837954073,0.8445229108101252,50500.288638775106,83415.66747900001,3.816523605150215,6.0,297.2,1413.0
oos,FAM_A_full_candle_volume,FAM_A_full_candle_volume,spy200,ALL,ALL,938,0.31130063965884863,0.06548892918095135,-0.024601518484110085,-0.015992214508386393,0.0034436955011755677,1.6691479286049156,1.203251214648416,3.2301863801026824,0.10379431923398165,11.590618336886994,0.05312061321349002,-0.021806987219390287,0.04565714444401577,0.7352975904814001,0.004023079608192787,1346.0,-0.002579832582029311,50000.0,81055.02486364008,0.6211004972728014,0.13818453598150882,-0.1249673284740648,0.14717094723126803,0.09657507950280284,0.9530646463614462,1.453684272526933,1.1121679101612056,0.8163151478508418,50449.137614926396,87175.821008,3.5491416309012878,6.0,275.2,1358.0
oos,FAM_A_full_candle_volume,FAM_A_full_candle_volume,ungated,reg_market_state,BEARISH,45,0.3333333333333333,0.03643722810878258,-0.02753783120347285,-0.016034743231836956,-0.006212811432721037,-1.1184778056023479,0.661584927287001,-0.2795765144724467,-0.21101599690243422,10.266666666666667,0.04949962007008055,-0.02597585068227581,0.045890098660890846,1.045629146697251,,,,,,,,,,,,,,,,,,,,
oos,FAM_A_full_candle_volume,FAM_A_full_candle_volume,ungated,reg_market_state,BULLISH,887,0.30777903043968435,0.06614713636304696,-0.024473026290003343,-0.015874290740050423,0.003417959509638972,1.5997533077869217,1.2017597288450774,3.031730085049768,0.10286100129580136,11.50281848928974,0.0532045581792946,-0.021783291336893933,0.045932149023820014,0.7367639734678983,,,,,,,,,,,,,,,,,,,,
oos,FAM_A_full_candle_volume,FAM_A_full_candle_volume,ungated,reg_market_state,MIXED,42,0.40476190476190477,0.05819476808102465,-0.025579729541348066,-0.01445248302468738,0.008328995686755178,0.9246482715464323,1.5470234832284029,0.34981781884371743,0.24354843719246622,13.880952380952381,0.05438489085715414,-0.021127663949138786,0.03906963887819865,0.6520049103298736,,,,,,,,,,,,,,,,,,,,
oos,FAM_A_full_candle_volume,FAM_A_full_candle_volume,ungated,reg_vol_regime,HIGH,3,0.3333333333333333,0.010330663478689717,-0.016263765846500633,-0.012203602349129095,-0.007398956071437183,-0.8069089656639581,0.31759752249853307,-0.02219686821431155,-0.280951786538237,9.0,0.05258442293437474,-0.028113293232795284,0.04653148215097885,0.9986458965317494,,,,,,,,,,,,,,,,,,,,
oos,FAM_A_full_candle_volume,FAM_A_full_candle_volume,ungated,reg_vol_regime,LOW,430,0.2930232558139535,0.07054292334286931,-0.02328000529481758,-0.016468329838913942,0.004212294724597647,1.2709270667787325,1.255935510436012,1.8112867315769883,0.09649661106906635,11.320930232558139,0.05214587654468483,-0.020927671094690892,0.043915793979606994,0.7092999508548611,,,,,,,,,,,,,,,,,,,,
oos,FAM_A_full_candle_volume,FAM_A_full_candle_volume,ungated,reg_vol_regime,NORMAL,474,0.3227848101265823,0.06075561316363336,-0.025601462078273046,-0.01568059142969952,0.002273290056772692,0.8680464693636218,1.131118325243812,1.077539486910256,0.08431632192937216,11.618143459915611,0.05346657346828718,-0.02255629458801816,0.047182152367043304,0.7752241638829699,,,,,,,,,,,,,,,,,,,,
oos,FAM_A_full_candle_volume,FAM_A_full_candle_volume,ungated,reg_vol_regime,SHOCK,67,0.373134328358209,0.05598759549619412,-0.027722567815636825,-0.009973568149165835,0.0035125677484791995,0.48956285816148015,1.2021234801098821,0.23534203914810636,0.16946863666035294,12.626865671641792,0.05642470771944302,-0.023927350705299666,0.04491568199996375,0.7518784072155414,,,,,,,,,,,,,,,,,,,,
oos,FAM_A_full_candle_volume,FAM_A_full_candle_volume,ungated,reg_breadth_state,NEUTRAL,363,0.33608815426997246,0.06897702746022176,-0.024821040916845172,-0.013356607388192221,0.0067033787580919255,1.7101636991504545,1.4067835206989046,2.433326489187369,0.1914848381338743,12.165289256198347,0.05701741033792306,-0.021955614340981415,0.04573682912329134,0.6835791491692028,,,,,,,,,,,,,,,,,,,,
oos,FAM_A_full_candle_volume,FAM_A_full_candle_volume,ungated,reg_breadth_state,STRONG,529,0.3005671077504726,0.06535090719220647,-0.0244580471930855,-0.016782870506896974,0.002535570476595827,1.0498619503493418,1.148220357234363,1.3413167821191925,0.07635184815390471,11.499054820415878,0.05195962430633536,-0.021678888380364077,0.04510287076314677,0.7567732307552556,,,,,,,,,,,,,,,,,,,,
oos,FAM_A_full_candle_volume,FAM_A_full_candle_volume,ungated,reg_breadth_state,WEAK,82,0.2926829268292683,0.03283525468387904,-0.025184793005148604,-0.014565689389617165,-0.00820331563275027,-1.8551418672815676,0.539492301381203,-0.6726718818855222,-0.2186353812824648,9.134146341463415,0.04292841723745038,-0.023658958821979367,0.04833147654875968,1.0399452108738572,,,,,,,,,,,,,,,,,,,,
oos,FAM_B_failed_breakdown_swing,FAM_B_failed_breakdown_swing,ungated,ALL,ALL,986,0.45030425963488846,0.028804241453140863,-0.018354757778575433,-0.0016671244716255917,0.0028811404555848467,1.538209804250978,1.2855573883993823,2.8408044892066586,0.06536669124502222,3.810344827586207,0.028814302961596212,-0.016032300762843416,0.01765875390895057,0.47053276437104546,0.009461670485409775,1054.0,0.0028587582951876776,50000.0,66012.61804068353,0.3202523608136708,0.07745758494858528,-0.16295931457356072,0.13055480698944394,0.08781403775230975,0.6387969613513818,0.9507292957663015,0.47878944824309944,0.6267424156412671,33914.58877393991,69608.6279396,2.82725321888412,7.4,675.6,1070.0
oos,FAM_B_failed_breakdown_swing,FAM_B_failed_breakdown_swing,spy200,ALL,ALL,890,0.451685393258427,0.024718712646969645,-0.01822577491446136,-0.0016671244716255917,0.0011716228380052288,0.91420294710417,1.1172389744471887,1.0427443258246536,0.04463536620606144,3.707865168539326,0.026533682048632677,-0.015580138544601847,0.017256634531646324,0.5108703113904512,0.006026696557188004,953.0,-0.0005762156330340936,50000.0,49552.412577178424,-0.008951748456431652,-0.002771957552627091,-0.20407783441432975,0.11813955874208892,0.08216831333216845,0.032884048229947824,0.048571987826981404,-0.012869936910810726,0.5497731802462218,26306.96094835214,57752.6713678,2.448283261802575,7.6,629.0,969.0
oos,FAM_B_failed_breakdown_swing,FAM_B_failed_breakdown_swing,ungated,reg_market_state,BEARISH,96,0.4375,0.06790858859792252,-0.019520380698717428,-0.0016383323039469433,0.01872979336856255,1.2399005865857933,2.7057766929303724,1.7980601633820048,0.25756335046038764,4.760416666666667,0.049957559342195625,-0.02022422132779129,0.021255894520472215,0.2990496790071807,,,,,,,,,,,,,,,,,,,,
oos,FAM_B_failed_breakdown_swing,FAM_B_failed_breakdown_swing,ungated,reg_market_state,BULLISH,861,0.4529616724738676,0.024937101983464098,-0.018524306282777268,-0.0018190603155557872,0.001162045893568995,0.8805891781622722,1.1146736329707483,1.0005215143629047,0.04494356781516483,3.718931475029036,0.02672118511874721,-0.015772330503203348,0.01740400024725111,0.5064694230986772,,,,,,,,,,,,,,,,,,,,
oos,FAM_B_failed_breakdown_swing,FAM_B_failed_breakdown_swing,ungated,reg_market_state,MIXED,29,0.41379310344827586,0.01762105921090007,-0.009954699945238343,-0.00033421538668576556,0.0014559590159223792,0.4133526952302216,1.2494997142586524,0.042222811461749,0.035484966708198944,3.3793103448275863,0.020966780553163256,-0.009874025566812517,0.013951432053081829,0.6749678694830891,,,,,,,,,,,,,,,,,,,,
oos,FAM_B_failed_breakdown_swing,FAM_B_failed_breakdown_swing,ungated,reg_vol_regime,HIGH,7,0.7142857142857143,0.2882788253298161,-0.005921708408302029,0.016182642932067726,0.20422152997606807,1.0371662255960543,121.70424709094897,1.4295507098324765,2.4641522864088174,7.571428571428571,0.3026994539074995,-0.007916066248129303,0.07466652932953657,0.26657774543862595,,,,,,,,,,,,,,,,,,,,
oos,FAM_B_failed_breakdown_swing,FAM_B_failed_breakdown_swing,ungated,reg_vol_regime,LOW,326,0.4325153374233129,0.022637346625749413,-0.015816201297609533,-0.0014997822960998164,0.0008155479575855933,0.38302013399256735,1.090864280571794,0.2658686341729034,0.028478732276080655,3.4723926380368098,0.023783916700911473,-0.013272350833788324,0.016826849607315893,0.5666105116342055,,,,,,,,,,,,,,,,,,,,
oos,FAM_B_failed_breakdown_swing,FAM_B_failed_breakdown_swing,ungated,reg_vol_regime,NORMAL,481,0.446985446985447,0.029644394786065547,-0.020142034346925995,-0.002357148132652531,0.0021117749328935106,1.0994660371799927,1.1895866435907834,1.0157637427217785,0.07216471200669122,4.168399168399168,0.029215947253238644,-0.017342672205132418,0.018078080005807518,0.4509247839389757,,,,,,,,,,,,,,,,,,,,
oos,FAM_B_failed_breakdown_swing,FAM_B_failed_breakdown_swing,ungated,reg_vol_regime,SHOCK,172,0.48255813953488375,0.02147323283506872,-0.018569178908215772,-0.0004966079418662894,0.0007536128051133724,0.32251173139976935,1.0784321299168629,0.12962140247950005,0.01864650212505468,3.296511627906977,0.026078948078351413,-0.017929211546180338,0.014226515897570537,0.4900211000626003,,,,,,,,,,,,,,,,,,,,
oos,FAM_B_failed_breakdown_swing,FAM_B_failed_breakdown_swing,ungated,reg_breadth_state,NEUTRAL,386,0.44559585492227977,0.026512102332864843,-0.017035126089377923,-0.001535419955065731,0.0023693383889271417,1.2075556856891556,1.250873777946695,0.9145646181258767,0.04526937174911588,3.901554404145078,0.027434719451302474,-0.015385412791147858,0.01735424065669329,0.48666851205239864,,,,,,,,,,,,,,,,,,,,
oos,FAM_B_failed_breakdown_swing,FAM_B_failed_breakdown_swing,ungated,reg_breadth_state,STRONG,334,0.41916167664670656,0.027134225148681246,-0.020329088596962436,-0.003293749307120397,-0.0004342864281297565,-0.18261913081007716,0.9632207316346523,-0.14505166699533867,0.022217954687660572,3.913173652694611,0.027964048615432828,-0.01703288711775068,0.020083996610695803,0.5744407547950162,,,,,,,,,,,,,,,,,,,,
oos,FAM_B_failed_breakdown_swing,FAM_B_failed_breakdown_swing,ungated,reg_breadth_state,WEAK,266,0.49624060150375937,0.03356219759944255,-0.01760386973918132,-8.28933974906243e-05,0.007786810293519249,1.3951031070615294,1.8780682751518898,2.07129153807612,0.1487097113035885,3.5488721804511276,0.03188386757284415,-0.015714642546811305,0.014924003408544346,0.3424769068905379,,,,,,,,,,,,,,,,,,,,
oos,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,ungated,ALL,ALL,2013,0.3363139592647789,0.07038982143237384,-0.02387760524077864,-0.010966526403699994,0.0078258462533715,4.328915225022113,1.4938304442725878,15.753428508036828,0.1855682065843395,10.142076502732241,0.056755808251909755,-0.021920323880184077,0.046046415786344407,0.6586955691188465,0.008455307876911457,2654.0,0.0018523956866893596,50000.0,102056.39125141449,1.0411278250282896,0.21088848082661418,-0.15045096124191484,0.1653181434380426,0.10607312661606161,1.2432795008092168,1.9409331289101055,1.4786602801342845,0.9212279029892988,63560.78890097983,107043.46773660001,4.7135193133047215,7.4,442.0,2693.0
oos,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,spy200,ALL,ALL,1911,0.33124018838304553,0.06485818787074399,-0.023775764958406675,-0.011222172084269122,0.005583362273855161,3.6292944424147597,1.3511487624884555,10.669805305337213,0.15798063242842567,9.906855049712192,0.0535294241572397,-0.021862655953423467,0.04503625730031306,0.6815548300510229,0.007383284927167322,2501.0,0.0007803727369452241,50000.0,81202.39410205842,0.6240478820411685,0.13874922166813178,-0.17010038369958982,0.15302835727121375,0.10055846481965498,0.9285336285425638,1.414225442280073,0.8465920840827108,0.8662890545957291,56722.17019252124,88001.073506,4.392489270386266,7.6,438.0,2540.0
oos,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,ungated,reg_market_state,BEARISH,123,0.4065040650406504,0.13886945645822013,-0.025452745007287295,-0.006502269147681372,0.04134489786487019,2.3875561750760412,3.7369669181081124,5.085422437379033,0.5590509102662455,13.585365853658537,0.10518836338307377,-0.02272810617157856,0.06015207240199783,0.495425051348671,,,,,,,,,,,,,,,,,,,,
oos,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,ungated,reg_market_state,BULLISH,1823,0.33132199670872187,0.06608304620601642,-0.023831529259174707,-0.011222172084269122,0.005959147417169472,3.7258119885347685,1.373951414591322,10.863525741499949,0.1706482658224256,9.957213384530993,0.05409292349712655,-0.02194522336199549,0.045427464373114325,0.6754757717576791,,,,,,,,,,,,,,,,,,,,
oos,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,ungated,reg_market_state,MIXED,67,0.34328358208955223,0.03462071210313783,-0.022540819300325508,-0.010198634350063296,-0.002918204042420183,-0.6559967429187024,0.802863027134421,-0.19551967084215227,-0.09412314481723313,8.850746268656716,0.04029662357782922,-0.019759891384904537,0.03540485232391801,0.8932556330109307,,,,,,,,,,,,,,,,,,,,
oos,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,ungated,reg_vol_regime,HIGH,12,0.6666666666666666,0.2261868724126481,-0.023943215535132484,0.02644132252963649,0.1428101764300546,1.2993441894756903,18.893608678479996,1.713722117160655,2.1298745715588865,17.083333333333332,0.22519537953800972,-0.023712051285114315,0.07543328010498852,0.29579950086962975,,,,,,,,,,,,,,,,,,,,
oos,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,ungated,reg_vol_regime,LOW,759,0.31752305665349145,0.08350878995893149,-0.022795507465360125,-0.011222172084269122,0.010958557988202828,3.6096209232642478,1.70439483281401,8.317545513045946,0.28019563846753265,10.396574440052701,0.05893911353284851,-0.02088675941443244,0.04578735114629797,0.6206611348265768,,,,,,,,,,,,,,,,,,,,
oos,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,ungated,reg_vol_regime,NORMAL,1028,0.3404669260700389,0.06106240169280306,-0.024209520604838,-0.010982889162051424,0.0048227486599230615,2.132691094465214,1.3020451455437456,4.957785622400907,0.11573090224854725,9.830739299610896,0.054032876821787666,-0.02219874288009844,0.04584770755565043,0.7016346500898705,,,,,,,,,,,,,,,,,,,,
oos,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,ungated,reg_vol_regime,SHOCK,214,0.3644859813084112,0.05573019433118393,-0.026342499282375198,-0.010118755080514796,0.0035718469879874744,0.910611600405328,1.2133588855664077,0.7643752554293195,0.07640396208974266,10.345794392523365,0.05264725660003961,-0.024148174201372715,0.045909151799775214,0.6999516735686218,,,,,,,,,,,,,,,,,,,,
oos,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,ungated,reg_breadth_state,NEUTRAL,764,0.331151832460733,0.06882462266443934,-0.023938984785518584,-0.011061564311046046,0.006779853807203086,2.6716653699387285,1.4234352986331478,5.179808308703158,0.1566615747862542,10.140052356020943,0.05651394897943197,-0.02234050331225818,0.047403304028315156,0.6709378556641175,,,,,,,,,,,,,,,,,,,,
oos,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,ungated,reg_breadth_state,STRONG,928,0.30495689655172414,0.06848537919772511,-0.02409216514885743,-0.012198159372179385,0.004139995465456,1.847848823709029,1.2472363341093249,3.8419157919431677,0.12350654468421542,9.651939655172415,0.051900607433437884,-0.022371419337728148,0.04421935090779505,0.7027448854744563,,,,,,,,,,,,,,,,,,,,
oos,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,ungated,reg_breadth_state,WEAK,321,0.4392523364485981,0.07702068980608318,-0.02293451586259569,-0.0037955490444601114,0.02097104176757166,2.9774978837358104,2.630658263854167,6.731704407390502,0.43378592912967395,11.56386292834891,0.07136766757812446,-0.019616169142783742,0.04802591555634537,0.5498410265672914,,,,,,,,,,,,,,,,,,,,
oos,FAM_C_contraction_breakout,FAM_C_contraction_breakout,ungated,ALL,ALL,110,0.35454545454545455,0.07618072396781245,-0.028605912401554818,-0.01787277153901018,0.008545713220311757,1.2919399149707702,1.4628356962619369,0.9400284542342933,0.2808961874768712,14.318181818181818,0.0642446493927484,-0.0242901407346565,0.048569252898346585,0.7335394000505173,0.014399784141263784,111.0,0.007796871951041687,50000.0,59596.44422203659,0.19192888444073164,0.04810648170622924,-0.09576784342413325,0.09805310080489006,0.06501245914142434,0.5289966350952404,0.8011389724994397,0.5024654555334893,0.33722288943406875,18492.90758431609,58549.3513636,1.390128755364807,5.0,84.6,113.0
oos,FAM_C_contraction_breakout,FAM_C_contraction_breakout,spy200,ALL,ALL,102,0.3333333333333333,0.08222183266390178,-0.028984922077145342,-0.01948660751779241,0.008083996169870364,1.1426365839572754,1.418355247688139,0.8245676093267771,0.2890618085545385,13.901960784313726,0.06347835548640811,-0.024782291705820886,0.048411487568156816,0.7306175307653477,0.013685005510699988,103.0,0.00708209332047789,50000.0,57226.532905742504,0.1445306581148499,0.03685203648675302,-0.0959587150804743,0.09116364273641549,0.05981203744105409,0.4429165899835848,0.6776291875901957,0.38452956102051966,0.3065480004764924,16432.82699093176,56594.787481399995,1.2373390557939914,5.0,80.4,105.0
oos,FAM_C_contraction_breakout,FAM_C_contraction_breakout,ungated,reg_market_state,BEARISH,8,0.625,0.03510118483440503,-0.02001502642150299,0.01062017062051035,0.014432605613439523,1.1611578253439896,2.9229026978029484,0.11546084490751618,0.17678451873661277,19.625,0.07401489669858718,-0.018015215852310557,0.050245509531612956,0.76485268287199,,,,,,,,,,,,,,,,,,,,
oos,FAM_C_contraction_breakout,FAM_C_contraction_breakout,ungated,reg_market_state,BULLISH,92,0.33695652173913043,0.08545894851264821,-0.029531449109636957,-0.019965666779722113,0.009215315306567827,1.1932513592534106,1.4706341459783485,0.8478090082042401,0.3289425223880593,14.054347826086957,0.06526449085288849,-0.02513070655398385,0.048814692853960145,0.7109303222685333,,,,,,,,,,,,,,,,,,,,
oos,FAM_C_contraction_breakout,FAM_C_contraction_breakout,ungated,reg_market_state,MIXED,10,0.3,0.0487716355601886,-0.02422232936543269,-0.015365823563561698,-0.0023241398877463016,-0.17928700044906815,0.8629281358721932,-0.023241398877463015,-0.07784075871385283,12.5,0.04704591011478872,-0.02157687510272167,0.04500664293248418,0.9788957101131306,,,,,,,,,,,,,,,,,,,,
oos,FAM_C_contraction_breakout,FAM_C_contraction_breakout,ungated,reg_vol_regime,LOW,51,0.35294117647058826,0.08183986046660387,-0.02753392530697553,-0.0115470951638873,0.01106858731899367,1.1477585852054326,1.621269884086074,0.5644979532686771,0.3959934235292093,15.372549019607844,0.06874228993122947,-0.024108353102856982,0.049616952246075235,0.6969767146586873,,,,,,,,,,,,,,,,,,,,
oos,FAM_C_contraction_breakout,FAM_C_contraction_breakout,ungated,reg_vol_regime,NORMAL,46,0.32608695652173914,0.08282671272233387,-0.031769170628806215,-0.022607079426296417,0.005599052203087289,0.49088337279397515,1.2615199215650708,0.2575564013420153,0.15111199231092018,12.826086956521738,0.0621219027896141,-0.02703829901725443,0.051390262119348364,0.7656154342804603,,,,,,,,,,,,,,,,,,,,
oos,FAM_C_contraction_breakout,FAM_C_contraction_breakout,ungated,reg_vol_regime,SHOCK,13,0.46153846153846156,0.042588342585134664,-0.019650850841029594,-0.00555784552945493,0.009074930740276987,0.8587375643276176,1.8576444317710024,0.11797409962360084,0.28859725970490957,15.461538461538462,0.054111316799028704,-0.01527905521329274,0.0370747595807006,0.7861605904419975,,,,,,,,,,,,,,,,,,,,
oos,FAM_C_contraction_breakout,FAM_C_contraction_breakout,ungated,reg_breadth_state,NEUTRAL,41,0.34146341463414637,0.09398290934499606,-0.03316277546696838,-0.02406158489883825,0.010252824224921919,0.7717173814227806,1.4694752846656862,0.4203657932217987,0.25929777741015086,14.78048780487805,0.07141942372036136,-0.029215590301457525,0.05107506732235387,0.7004577697861964,,,,,,,,,,,,,,,,,,,,
oos,FAM_C_contraction_breakout,FAM_C_contraction_breakout,ungated,reg_breadth_state,STRONG,65,0.38461538461538464,0.06621150015658964,-0.024531076906728018,-0.016515682604089754,0.010369914271471077,1.4226638631115964,1.6869291044666217,0.67404442764562,0.36086148010351127,14.507692307692308,0.06111404687546649,-0.020112156722405596,0.045405515228599785,0.7048177618394336,,,,,,,,,,,,,,,,,,,,
oos,FAM_C_contraction_breakout,FAM_C_contraction_breakout,ungated,reg_breadth_state,WEAK,4,0.0,,-0.038595441658281354,-0.02718047847470567,-0.038595441658281354,-1.9143630145603558,0.0,-0.15438176663312542,-0.7971561145221467,6.5,0.041575503440546946,-0.04169652287402317,0.06935383522986452,2.1864194533397985,,,,,,,,,,,,,,,,,,,,
oos,FAM_REF_random_uptrend_day,FAM_REF_random_uptrend_day,ungated,ALL,ALL,6212,0.37556342562781714,0.03897446842548113,-0.01866066974554863,-0.005366573375289618,0.0029849801824958686,3.868358030931436,1.2561685988042155,18.542696893664335,0.06213870022657712,5.752736638763683,0.035387431933598064,-0.01757489436599014,0.029828996423232442,0.6289929330147077,0.005400479560807823,35442.0,-0.0012024326294142748,50000.0,75841.98547820021,0.516839709564004,0.11713306846789547,-0.21818847008707856,0.18060388151956447,0.12184409655452133,0.7061886785055327,1.0502474460486826,0.5816279416202099,0.9714664538200699,61131.53786330343,88377.18738039999,5.304721030042918,8.6,536.0,35754.0
oos,FAM_REF_random_uptrend_day,FAM_REF_random_uptrend_day,spy200,ALL,ALL,5953,0.37174533848479757,0.038419117839614485,-0.018552776540542205,-0.005495892495884447,0.002626259619929284,3.4804130433094698,1.2253165137122035,15.634123517439027,0.060102324931374844,5.8071560557702,0.03516739770272408,-0.0175013720511694,0.030211688618293042,0.6427357980728908,0.0053477765782103176,34021.0,-0.00125513561201178,50000.0,70175.66011365953,0.40351320227319026,0.09437644435325851,-0.1942084445233828,0.17004425616114216,0.11641710150515297,0.6150337457859971,0.9032267427441554,0.5031685231874841,0.9217892485556259,54069.0584183178,79266.194985,4.821244635193134,7.6,476.0,34333.0
oos,FAM_REF_random_uptrend_day,FAM_REF_random_uptrend_day,ungated,reg_market_state,BEARISH,391,0.44501278772378516,0.07175278435397789,-0.02381507191364117,-0.003417111614509083,0.018713846220798004,3.0759874692705265,2.4158856579892443,7.317113872332019,0.2753677339401083,8.120204603580563,0.05927158034381377,-0.02075480440845909,0.03717563360878077,0.4773230505975825,,,,,,,,,,,,,,,,,,,,
oos,FAM_REF_random_uptrend_day,FAM_REF_random_uptrend_day,ungated,reg_market_state,BULLISH,5650,0.37150442477876106,0.03633429655939997,-0.01846031708908045,-0.005437707998632857,0.00189612433537272,2.650790149934115,1.1634276105839831,10.713102494855868,0.04810108339866028,5.58141592920354,0.033795519086570344,-0.017450825538374518,0.029228891245921297,0.6480031544206175,,,,,,,,,,,,,,,,,,,,
oos,FAM_REF_random_uptrend_day,FAM_REF_random_uptrend_day,ungated,reg_market_state,MIXED,171,0.3508771929824561,0.036279364681246304,-0.014993525715300264,-0.0054955843045719766,0.002996962143137132,0.5401082344856095,1.3079290200073899,0.5124805264764496,0.03839591014318234,6.0,0.03337342934478067,-0.014403222140393095,0.030549279667838596,0.6799932194131818,,,,,,,,,,,,,,,,,,,,
oos,FAM_REF_random_uptrend_day,FAM_REF_random_uptrend_day,ungated,reg_vol_regime,HIGH,6,0.16666666666666666,0.0024541095186279005,-0.021258733169998288,-0.011105954434092125,-0.017306592721893926,-2.1902696028727964,0.023088012808696427,-0.10383955633136355,-0.4239408839202936,3.6666666666666665,0.022380611443546933,-0.021646747370327197,0.030378644906523644,1.4965780835154803,,,,,,,,,,,,,,,,,,,,
oos,FAM_REF_random_uptrend_day,FAM_REF_random_uptrend_day,ungated,reg_vol_regime,LOW,2240,0.35580357142857144,0.036258997670631204,-0.017581880746142413,-0.005927969418770329,0.0015748960833971296,1.4255294348462932,1.1390491249612507,3.52776722680957,0.03473113910518547,5.68125,0.032470079667021735,-0.0163028699902969,0.029317484536173152,0.6572455495201694,,,,,,,,,,,,,,,,,,,,
oos,FAM_REF_random_uptrend_day,FAM_REF_random_uptrend_day,ungated,reg_vol_regime,NORMAL,3086,0.37751134154244975,0.03986635730786433,-0.01945622693650809,-0.005309189763084754,0.002938721425349935,2.610276796182165,1.242643327435896,9.0688943186299,0.06515648555068704,5.880103694102398,0.036802035908422,-0.018437824832192785,0.03144614642242626,0.6397823373240022,,,,,,,,,,,,,,,,,,,,
oos,FAM_REF_random_uptrend_day,FAM_REF_random_uptrend_day,ungated,reg_vol_regime,SHOCK,880,0.42045454545454547,0.042114198162091415,-0.01869093806944627,-0.0035453350440689535,0.0068748578460866225,2.77055823136763,1.634665834790109,6.049874904556228,0.12463475580225361,5.502272727272727,0.037941343449239634,-0.01775887171238273,0.025559413616136537,0.5265563289926722,,,,,,,,,,,,,,,,,,,,
oos,FAM_REF_random_uptrend_day,FAM_REF_random_uptrend_day,ungated,reg_breadth_state,NEUTRAL,2438,0.3699753896636587,0.041614771137466755,-0.018699549417879352,-0.005458654914187733,0.003615264831883643,2.9747250183044796,1.3068678991757978,8.814015660132322,0.0746033502213837,5.91591468416735,0.03742057570523739,-0.017729040918487295,0.03176903968964618,0.6322721954215037,,,,,,,,,,,,,,,,,,,,
oos,FAM_REF_random_uptrend_day,FAM_REF_random_uptrend_day,ungated,reg_breadth_state,STRONG,2737,0.36865180854950674,0.03527707004581538,-0.018241706083543394,-0.005544337844036296,0.0014880875279008898,1.4828073867214036,1.1292093917538368,4.072895563864735,0.05054403834627487,5.660211910851297,0.03289322194738099,-0.01718254706627051,0.028375605045745073,0.6629315778601461,,,,,,,,,,,,,,,,,,,,
oos,FAM_REF_random_uptrend_day,FAM_REF_random_uptrend_day,ungated,reg_breadth_state,WEAK,1037,0.4069431051108968,0.04217143979721501,-0.019740751097166595,-0.005013568942269231,0.005453988109611648,2.193416355796965,1.4658586402111917,5.655785669667279,0.06343645613694252,5.613307618129219,0.03719056425473538,-0.018248033483005167,0.029113043853007888,0.544192034343937,,,,,,,,,,,,,,,,,,,,
