entry_price,exit_price,premium,exit_premium,cost,pnl,pnl_pct,reason,symbol,entry_time,atr
97.51,97.578772590043,0.17,0.21,17.19,3.44,20.0,TP,C,2025-11-07 16:15:00+00:00,0.57
99.16,99.22434159492038,0.16,0.19,16.09,3.22,20.0,TP,C,2025-11-14 14:45:00+00:00,0.54
97.845,97.74799653475753,0.12,0.07,12.13,-4.85,-40.0,SL,C,2025-11-17 19:45:00+00:00,0.4
97.34,97.24118249656057,0.12,0.07,12.35,-4.94,-40.0,SL,C,2025-11-17 20:00:00+00:00,0.41
97.37,97.41896526945403,0.12,0.15,12.24,2.45,20.0,TP,C,2025-11-17 20:15:00+00:00,0.41
96.68,96.55245750154468,0.16,0.1,15.94,-6.38,-40.0,SL,C,2025-11-18 15:30:00+00:00,0.53
161.71,161.33030526244974,0.47,0.28,47.46,-18.98,-40.0,SL,SHOP,2025-11-04 18:30:00+00:00,1.58
162.16,161.78779774370332,0.47,0.28,46.53,-18.61,-40.0,SL,SHOP,2025-11-04 18:45:00+00:00,1.55
158.1,158.2962089810179,0.49,0.59,49.05,9.81,20.0,TP,SHOP,2025-11-05 14:45:00+00:00,1.64
156.915,157.0750144207143,0.4,0.48,40.0,8.0,20.0,TP,SHOP,2025-11-06 15:45:00+00:00,1.33
157.42,157.57887053352042,0.4,0.48,39.72,7.94,20.0,TP,SHOP,2025-11-06 16:00:00+00:00,1.32
151.925,151.60813973316988,0.4,0.24,39.61,-15.84,-40.0,SL,SHOP,2025-11-07 14:45:00+00:00,1.32
150.075,149.74100118080057,0.42,0.25,41.75,-16.7,-40.0,SL,SHOP,2025-11-07 15:00:00+00:00,1.39
150.055,149.70534395360053,0.44,0.26,43.71,-17.48,-40.0,SL,SHOP,2025-11-07 15:15:00+00:00,1.46
149.82,149.98984030725688,0.42,0.51,42.46,8.49,20.0,TP,SHOP,2025-11-07 15:30:00+00:00,1.42
149.8,149.96499457102428,0.41,0.49,41.25,8.25,20.0,TP,SHOP,2025-11-07 15:45:00+00:00,1.37
149.63,149.3058386538121,0.41,0.24,40.52,-16.21,-40.0,SL,SHOP,2025-11-07 16:00:00+00:00,1.35
148.835,148.51590732139695,0.4,0.24,39.89,-15.95,-40.0,SL,SHOP,2025-11-07 16:15:00+00:00,1.33
148.555,148.24584251272574,0.39,0.23,38.64,-15.46,-40.0,SL,SHOP,2025-11-07 16:30:00+00:00,1.29
148.3,147.99715376181678,0.38,0.23,37.86,-15.14,-40.0,SL,SHOP,2025-11-07 16:45:00+00:00,1.26
150.59,150.72565416074102,0.34,0.41,33.91,6.78,20.0,TP,SHOP,2025-11-13 14:45:00+00:00,1.13
151.315,151.0352994157667,0.35,0.21,34.96,-13.99,-40.0,SL,SHOP,2025-11-13 15:00:00+00:00,1.17
149.28,148.98182920693756,0.37,0.22,37.27,-14.91,-40.0,SL,SHOP,2025-11-13 16:00:00+00:00,1.24
148.87,149.0170935824933,0.37,0.44,36.77,7.35,20.0,TP,SHOP,2025-11-13 16:15:00+00:00,1.23
149.185,148.89845477536963,0.36,0.21,35.82,-14.33,-40.0,SL,SHOP,2025-11-13 16:30:00+00:00,1.19
148.79,148.93152456857837,0.35,0.42,35.38,7.08,20.0,TP,SHOP,2025-11-13 16:45:00+00:00,1.18
147.07,147.19851356696833,0.32,0.39,32.13,6.43,20.0,TP,SHOP,2025-11-13 18:00:00+00:00,1.07
147.32,147.07370337563023,0.31,0.18,30.79,-12.31,-40.0,SL,SHOP,2025-11-13 18:15:00+00:00,1.03
145.87,145.61901027737093,0.31,0.19,31.37,-12.55,-40.0,SL,SHOP,2025-11-13 18:30:00+00:00,1.05
145.45,145.194309543273,0.32,0.19,31.96,-12.78,-40.0,SL,SHOP,2025-11-13 18:45:00+00:00,1.07
145.08,144.83048743303925,0.31,0.19,31.19,-12.48,-40.0,SL,SHOP,2025-11-13 19:00:00+00:00,1.04
144.32,144.44625940608893,0.32,0.38,31.56,6.31,20.0,TP,SHOP,2025-11-13 19:15:00+00:00,1.05
145.04,145.16801754912768,0.32,0.38,32.0,6.4,20.0,TP,SHOP,2025-11-13 19:45:00+00:00,1.07
139.155,138.91345857724238,0.3,0.18,30.19,-12.08,-40.0,SL,SHOP,2025-11-17 20:00:00+00:00,1.01
137.4,137.53626803515644,0.34,0.41,34.07,6.81,20.0,TP,SHOP,2025-11-18 14:45:00+00:00,1.14
152.87,153.00600927426055,0.34,0.41,34.0,6.8,20.0,TP,SHOP,2025-12-01 14:45:00+00:00,1.13
153.4,153.1947521791738,0.26,0.15,25.66,-10.26,-40.0,SL,SHOP,2025-12-02 14:30:00+00:00,0.86
33.945,33.97235657388306,0.07,0.08,6.84,1.37,20.0,TP,PINS,2025-10-28 14:30:00+00:00,0.23
32.61,32.55248362847909,0.07,0.04,7.19,-2.88,-40.0,SL,PINS,2025-10-29 13:45:00+00:00,0.24
26.0,25.98,0.12,0.11,12.47,-1.0,-8.0,EOD,PINS,2025-11-05 18:00:00+00:00,0.42
25.98,25.88540903653097,0.12,0.07,11.82,-4.73,-40.0,SL,PINS,2025-11-05 18:15:00+00:00,0.39
25.895,25.80854146517211,0.11,0.06,10.81,-4.32,-40.0,SL,PINS,2025-11-05 18:45:00+00:00,0.36
26.25,26.275063617489977,0.06,0.08,6.27,1.25,20.0,TP,PINS,2025-11-14 14:45:00+00:00,0.21
26.26,26.209767567518618,0.06,0.04,6.28,-2.51,-40.0,SL,PINS,2025-11-14 15:00:00+00:00,0.21
26.28,26.305379343652074,0.06,0.08,6.34,1.27,20.0,TP,PINS,2025-11-14 15:15:00+00:00,0.21
25.485,25.449427888139667,0.04,0.03,4.45,-1.78,-40.0,SL,PINS,2025-11-17 19:30:00+00:00,0.15
25.44,25.406095474977572,0.04,0.03,4.24,-1.7,-40.0,SL,PINS,2025-11-17 20:00:00+00:00,0.14
25.27,25.23332662802487,0.05,0.03,4.58,-1.83,-40.0,SL,PINS,2025-11-18 14:45:00+00:00,0.15
25.21,25.22942692270274,0.05,0.06,4.86,0.97,20.0,TP,PINS,2025-11-18 15:00:00+00:00,0.16
25.22,25.1800642864092,0.05,0.03,4.99,-2.0,-40.0,SL,PINS,2025-11-18 15:15:00+00:00,0.17
274.61,274.3692449459056,0.3,0.18,30.09,-12.04,-40.0,SL,BURL,2025-11-17 19:30:00+00:00,1.0
273.86,273.6181845926267,0.3,0.18,30.23,-12.09,-40.0,SL,BURL,2025-11-17 19:45:00+00:00,1.01
272.425,272.55347143913764,0.32,0.39,32.12,6.42,20.0,TP,BURL,2025-11-17 20:00:00+00:00,1.07
273.27,273.39418062205635,0.31,0.37,31.05,6.21,20.0,TP,BURL,2025-11-17 20:15:00+00:00,1.03
254.24,253.27516911706647,1.21,0.72,120.6,-48.24,-40.0,SL,BURL,2025-11-25 15:30:00+00:00,4.02
258.76,257.773057037276,1.23,0.74,123.37,-49.35,-40.0,SL,BURL,2025-11-25 15:45:00+00:00,4.11
255.84,256.30254632831725,1.16,1.39,115.64,23.13,20.0,TP,BURL,2025-11-25 16:15:00+00:00,3.85
249.44,249.78174413348154,0.85,1.03,85.44,17.09,20.0,TP,BURL,2025-11-25 19:45:00+00:00,2.85
247.54,247.73316887250127,0.48,0.58,48.29,9.66,20.0,TP,BURL,2025-12-01 14:45:00+00:00,1.61
246.92,247.1098282387512,0.47,0.57,47.46,9.49,20.0,TP,BURL,2025-12-01 15:00:00+00:00,1.58
247.28,246.89163327089065,0.49,0.29,48.55,-19.42,-40.0,SL,BURL,2025-12-01 15:15:00+00:00,1.62
247.025,246.64474518011275,0.48,0.29,47.53,-19.01,-40.0,SL,BURL,2025-12-01 15:30:00+00:00,1.58
246.13,246.3146897378048,0.46,0.55,46.17,9.23,20.0,TP,BURL,2025-12-01 15:45:00+00:00,1.54
242.58,242.28595484560867,0.37,0.22,36.76,-14.7,-40.0,SL,BURL,2025-12-01 20:45:00+00:00,1.23
244.01,243.71252949949374,0.37,0.22,37.18,-14.87,-40.0,SL,BURL,2025-12-02 14:30:00+00:00,1.24
272.03,272.346800642909,0.79,0.95,79.2,15.84,20.0,TP,IBM,2025-10-23 13:45:00+00:00,2.64
306.5,306.64940374832884,0.37,0.45,37.35,7.47,20.0,TP,IBM,2025-10-30 13:45:00+00:00,1.25
308.69,308.3913786271959,0.37,0.22,37.33,-14.93,-40.0,SL,IBM,2025-11-13 18:00:00+00:00,1.24
308.045,307.7523658681105,0.37,0.22,36.58,-14.63,-40.0,SL,IBM,2025-11-13 18:15:00+00:00,1.22
306.54,306.24092544895973,0.37,0.22,37.38,-14.95,-40.0,SL,IBM,2025-11-13 18:30:00+00:00,1.25
307.005,306.705430774034,0.37,0.22,37.45,-14.98,-40.0,SL,IBM,2025-11-13 18:45:00+00:00,1.25
306.59,306.2983714330316,0.36,0.22,36.45,-14.58,-40.0,SL,IBM,2025-11-13 19:00:00+00:00,1.22
306.06,306.2026418346639,0.36,0.43,35.66,7.13,20.0,TP,IBM,2025-11-13 19:15:00+00:00,1.19
306.51,306.2320651641956,0.35,0.21,34.74,-13.9,-40.0,SL,IBM,2025-11-13 19:30:00+00:00,1.16
306.17,305.89631765246736,0.34,0.21,34.21,-13.68,-40.0,SL,IBM,2025-11-13 19:45:00+00:00,1.14
305.7,305.42460924871966,0.34,0.21,34.42,-13.77,-40.0,SL,IBM,2025-11-13 20:00:00+00:00,1.15
304.97,304.69293715952546,0.35,0.21,34.63,-13.85,-40.0,SL,IBM,2025-11-13 20:15:00+00:00,1.15
303.85,303.9897363187918,0.35,0.42,34.93,6.99,20.0,TP,IBM,2025-11-13 20:30:00+00:00,1.16
301.86,301.4688508072992,0.49,0.29,48.89,-19.56,-40.0,SL,IBM,2025-11-14 14:45:00+00:00,1.63
301.25,300.84067574963495,0.51,0.31,51.17,-20.47,-40.0,SL,IBM,2025-11-14 15:00:00+00:00,1.71
300.96,301.1651291162409,0.51,0.62,51.28,10.26,20.0,TP,IBM,2025-11-14 15:15:00+00:00,1.71
298.1,297.85547364353556,0.31,0.18,30.57,-12.23,-40.0,SL,IBM,2025-11-17 19:00:00+00:00,1.02
297.95,297.7081969547116,0.3,0.18,30.23,-12.09,-40.0,SL,IBM,2025-11-17 19:15:00+00:00,1.01
297.715,297.4731543150893,0.3,0.18,30.23,-12.09,-40.0,SL,IBM,2025-11-17 19:30:00+00:00,1.01
297.41,297.16751472115436,0.3,0.18,30.31,-12.12,-40.0,SL,IBM,2025-11-17 19:45:00+00:00,1.01
297.11,296.87343509821477,0.3,0.18,29.57,-11.83,-40.0,SL,IBM,2025-11-17 20:00:00+00:00,0.99
297.14,296.90327544834224,0.3,0.18,29.59,-11.84,-40.0,SL,IBM,2025-11-17 20:15:00+00:00,0.99
297.3,297.06929863060356,0.29,0.17,28.84,-11.54,-40.0,SL,IBM,2025-11-17 20:30:00+00:00,0.96
297.33,297.0976058712747,0.29,0.17,29.05,-11.62,-40.0,SL,IBM,2025-11-17 20:45:00+00:00,0.97
296.1,295.8717768804694,0.29,0.17,28.53,-11.41,-40.0,SL,IBM,2025-11-18 14:30:00+00:00,0.95
291.95,291.59125805609864,0.45,0.27,44.84,-17.94,-40.0,SL,IBM,2025-11-18 15:30:00+00:00,1.49
291.48,291.65924447395423,0.45,0.54,44.81,8.96,20.0,TP,IBM,2025-11-18 15:45:00+00:00,1.49
291.965,291.5859174055136,0.47,0.28,47.39,-18.95,-40.0,SL,IBM,2025-11-18 16:00:00+00:00,1.58
291.915,292.10184549029725,0.47,0.56,46.71,9.34,20.0,TP,IBM,2025-11-18 16:15:00+00:00,1.56
288.95,288.6634282723336,0.36,0.21,35.82,-14.33,-40.0,SL,IBM,2025-11-19 15:15:00+00:00,1.19
288.31,288.4551368735594,0.36,0.44,36.28,7.26,20.0,TP,IBM,2025-11-19 15:30:00+00:00,1.21
13.025,13.006341491781715,0.02,0.01,2.33,-0.93,-40.0,SL,AAL,2025-10-28 13:45:00+00:00,0.08
13.05,13.030017099511593,0.02,0.01,2.5,-1.0,-40.0,SL,AAL,2025-10-28 14:00:00+00:00,0.08
12.975,12.954644449546478,0.03,0.02,2.54,-1.02,-40.0,SL,AAL,2025-10-28 14:15:00+00:00,0.08
13.0,13.010179362710565,0.03,0.03,2.54,0.51,20.0,TP,AAL,2025-10-28 14:30:00+00:00,0.08
12.975,12.984484246418802,0.02,0.03,2.37,0.47,20.0,TP,AAL,2025-10-28 15:00:00+00:00,0.08
12.82,12.828583302500629,0.02,0.03,2.15,0.43,20.0,TP,AAL,2025-10-28 18:45:00+00:00,0.07
12.72,12.728827439401053,0.02,0.03,2.21,0.44,20.0,TP,AAL,2025-10-28 19:15:00+00:00,0.07
12.725,12.708006183969472,0.02,0.01,2.12,-0.85,-40.0,SL,AAL,2025-10-28 19:30:00+00:00,0.07
12.665,12.673489986014172,0.02,0.03,2.12,0.42,20.0,TP,AAL,2025-10-28 19:45:00+00:00,0.07
12.72,12.703032883116537,0.02,0.01,2.12,-0.85,-40.0,SL,AAL,2025-10-29 13:30:00+00:00,0.07
12.6,12.578497192737869,0.03,0.02,2.69,-1.08,-40.0,SL,AAL,2025-11-04 18:45:00+00:00,0.09
12.64,12.618575964685164,0.03,0.02,2.68,-1.07,-40.0,SL,AAL,2025-11-04 19:00:00+00:00,0.09
12.6,12.610246873539031,0.03,0.03,2.56,0.51,20.0,TP,AAL,2025-11-04 19:15:00+00:00,0.09
12.56,12.570243477694369,0.03,0.03,2.56,0.51,20.0,TP,AAL,2025-11-04 19:45:00+00:00,0.09
13.02,12.99936332092762,0.03,0.02,2.58,-1.03,-40.0,SL,AAL,2025-11-11 16:30:00+00:00,0.09
12.79,12.80004797605986,0.03,0.03,2.51,0.5,20.0,TP,AAL,2025-11-14 14:45:00+00:00,0.08
12.57,12.552720673715596,0.02,0.01,2.16,-0.86,-40.0,SL,AAL,2025-11-17 15:45:00+00:00,0.07
12.555,12.538354911307339,0.02,0.01,2.08,-0.83,-40.0,SL,AAL,2025-11-17 16:00:00+00:00,0.07
12.52,12.503858131928242,0.02,0.01,2.02,-0.81,-40.0,SL,AAL,2025-11-17 16:15:00+00:00,0.07
12.395,12.379306266611191,0.02,0.01,1.96,-0.78,-40.0,SL,AAL,2025-11-17 19:45:00+00:00,0.07
12.34,12.324484390424677,0.02,0.01,1.94,-0.78,-40.0,SL,AAL,2025-11-17 20:00:00+00:00,0.06
12.265,12.272889390159971,0.02,0.02,1.97,0.39,20.0,TP,AAL,2025-11-17 20:15:00+00:00,0.07
12.29,12.29779729086283,0.02,0.02,1.95,0.39,20.0,TP,AAL,2025-11-17 20:30:00+00:00,0.06
12.26,12.240000300690687,0.02,0.01,2.5,-1.0,-40.0,SL,AAL,2025-11-18 15:00:00+00:00,0.08
12.205,12.184971707784209,0.03,0.02,2.5,-1.0,-40.0,SL,AAL,2025-11-18 15:15:00+00:00,0.08
12.16,12.139602300085336,0.03,0.02,2.55,-1.02,-40.0,SL,AAL,2025-11-18 15:30:00+00:00,0.08
12.14,12.150113217817523,0.03,0.03,2.53,0.51,20.0,TP,AAL,2025-11-18 15:45:00+00:00,0.08
12.125,12.134819416544842,0.02,0.03,2.45,0.49,20.0,TP,AAL,2025-11-18 16:00:00+00:00,0.08
53.62,53.491351444028076,0.16,0.1,16.08,-6.43,-40.0,SL,EQT,2025-10-22 16:15:00+00:00,0.54
53.4,53.27436919802607,0.16,0.09,15.7,-6.28,-40.0,SL,EQT,2025-10-22 16:30:00+00:00,0.52
53.38,53.25511425530993,0.16,0.09,15.61,-6.24,-40.0,SL,EQT,2025-10-22 16:45:00+00:00,0.52
58.205,58.254556494034134,0.12,0.15,12.39,2.48,20.0,TP,EQT,2025-11-14 14:45:00+00:00,0.41
58.19,58.10531667840107,0.11,0.06,10.59,-4.23,-40.0,SL,EQT,2025-11-18 15:00:00+00:00,0.35
57.89,57.9326601135995,0.11,0.13,10.67,2.13,20.0,TP,EQT,2025-11-18 15:15:00+00:00,0.36
57.98,57.89887137785851,0.1,0.06,10.14,-4.06,-40.0,SL,EQT,2025-11-18 16:00:00+00:00,0.34
57.82,57.85959543170855,0.1,0.12,9.9,1.98,20.0,TP,EQT,2025-11-18 16:15:00+00:00,0.33
55.7,55.59343004456412,0.13,0.08,13.32,-5.33,-40.0,SL,EQT,2025-11-21 16:15:00+00:00,0.44
58.86,58.81113678016526,0.06,0.04,6.11,-2.44,-40.0,SL,EQT,2025-12-02 20:15:00+00:00,0.2
58.7,58.65154129586775,0.06,0.04,6.06,-2.42,-40.0,SL,EQT,2025-12-02 20:30:00+00:00,0.2
59.04,58.987073872457394,0.07,0.04,6.62,-2.65,-40.0,SL,EQT,2025-12-03 14:30:00+00:00,0.22
957.11,955.51,2.0,1.2,200.0,-80.0,-40.0,SL,MPWR,2025-10-31 14:00:00+00:00,16.25
962.27,960.67,2.0,1.2,200.0,-80.0,-40.0,SL,MPWR,2025-10-31 14:15:00+00:00,16.9
951.18,951.9799999999999,2.0,2.4,200.0,40.0,20.0,TP,MPWR,2025-10-31 14:30:00+00:00,17.02
969.01,967.41,2.0,1.2,200.0,-80.0,-40.0,SL,MPWR,2025-10-31 14:45:00+00:00,16.94
956.36,957.16,2.0,2.4,200.0,40.0,20.0,TP,MPWR,2025-10-31 15:00:00+00:00,16.95
961.11,961.91,2.0,2.4,200.0,40.0,20.0,TP,MPWR,2025-10-31 15:15:00+00:00,16.56
937.795,936.1949999999999,2.0,1.2,200.0,-80.0,-40.0,SL,MPWR,2025-11-07 15:00:00+00:00,6.67
927.16,925.56,2.0,1.2,200.0,-80.0,-40.0,SL,MPWR,2025-11-07 15:15:00+00:00,6.99
922.53,920.93,2.0,1.2,200.0,-80.0,-40.0,SL,MPWR,2025-11-07 15:30:00+00:00,6.68
911.835,912.635,2.0,2.4,200.0,40.0,20.0,TP,MPWR,2025-11-07 15:45:00+00:00,6.99
912.65,911.05,2.0,1.2,200.0,-80.0,-40.0,SL,MPWR,2025-11-07 16:00:00+00:00,6.78
904.43,905.2299999999999,2.0,2.4,200.0,40.0,20.0,TP,MPWR,2025-11-07 16:15:00+00:00,6.91
912.49,910.89,2.0,1.2,200.0,-80.0,-40.0,SL,MPWR,2025-11-07 16:30:00+00:00,6.85
911.0,909.4147091319206,1.98,1.19,198.16,-79.26,-40.0,SL,MPWR,2025-11-07 16:45:00+00:00,6.61
906.43,904.8299999999999,2.0,1.2,200.0,-80.0,-40.0,SL,MPWR,2025-11-14 14:45:00+00:00,8.16
886.42,885.4982942699953,1.15,0.69,115.21,-46.09,-40.0,SL,MPWR,2025-11-17 20:00:00+00:00,3.84
880.21,880.7094205175022,1.25,1.5,124.86,24.97,20.0,TP,MPWR,2025-11-17 20:15:00+00:00,4.16
882.78,881.8044190389246,1.22,0.73,121.95,-48.78,-40.0,SL,MPWR,2025-11-17 20:30:00+00:00,4.06
352.89,353.2106526306649,0.8,0.96,80.16,16.03,20.0,TP,MDB,2025-11-13 14:45:00+00:00,2.67
337.66,337.21980645314994,0.55,0.33,55.02,-22.01,-40.0,SL,MDB,2025-11-17 19:15:00+00:00,1.83
336.03,335.5969059922106,0.54,0.32,54.14,-21.65,-40.0,SL,MDB,2025-11-17 19:30:00+00:00,1.8
334.34,334.5535936464736,0.53,0.64,53.4,10.68,20.0,TP,MDB,2025-11-17 19:45:00+00:00,1.78
334.24,334.44887981458265,0.52,0.63,52.22,10.44,20.0,TP,MDB,2025-11-17 20:00:00+00:00,1.74
335.03,335.23660268496957,0.52,0.62,51.65,10.33,20.0,TP,MDB,2025-11-17 20:15:00+00:00,1.72
317.14,316.3038377553132,1.05,0.63,104.52,-41.81,-40.0,SL,MDB,2025-11-21 15:15:00+00:00,3.48
312.94,312.062677915648,1.1,0.66,109.67,-43.87,-40.0,SL,MDB,2025-11-21 15:30:00+00:00,3.66
314.38,313.4815152073875,1.12,0.67,112.31,-44.92,-40.0,SL,MDB,2025-11-21 15:45:00+00:00,3.74
315.03,314.1484641211455,1.1,0.66,110.19,-44.08,-40.0,SL,MDB,2025-11-21 16:00:00+00:00,3.67
222.51,222.30035029786697,0.26,0.16,26.21,-10.48,-40.0,SL,AMAT,2025-10-22 14:30:00+00:00,0.87
220.685,220.79553736170462,0.28,0.33,27.63,5.53,20.0,TP,AMAT,2025-10-22 14:45:00+00:00,0.92
220.5,220.2414450556377,0.32,0.19,32.32,-12.93,-40.0,SL,AMAT,2025-10-22 15:30:00+00:00,1.08
218.5,218.22434045011545,0.34,0.21,34.46,-13.78,-40.0,SL,AMAT,2025-10-22 16:45:00+00:00,1.15
217.75,217.47581464781177,0.34,0.21,34.27,-13.71,-40.0,SL,AMAT,2025-10-22 18:00:00+00:00,1.14
217.07,216.79902788725377,0.34,0.2,33.87,-13.55,-40.0,SL,AMAT,2025-10-22 18:15:00+00:00,1.13
228.04,227.8212692926119,0.27,0.16,27.34,-10.94,-40.0,SL,AMAT,2025-10-28 14:15:00+00:00,0.91
227.86,227.64283577171108,0.27,0.16,27.15,-10.86,-40.0,SL,AMAT,2025-10-28 14:30:00+00:00,0.9
230.1,230.2178080778901,0.29,0.35,29.45,5.89,20.0,TP,AMAT,2025-11-05 14:30:00+00:00,0.98
228.62,228.23115636322228,0.49,0.29,48.61,-19.44,-40.0,SL,AMAT,2025-11-07 14:45:00+00:00,1.62
225.36,225.5748038357717,0.54,0.64,53.7,10.74,20.0,TP,AMAT,2025-11-07 15:45:00+00:00,1.79
224.93,225.1410410624766,0.53,0.63,52.76,10.55,20.0,TP,AMAT,2025-11-07 16:15:00+00:00,1.76
224.71,224.8409071322644,0.33,0.39,32.73,6.55,20.0,TP,AMAT,2025-11-13 14:45:00+00:00,1.09
220.74,220.45544173233444,0.36,0.21,35.57,-14.23,-40.0,SL,AMAT,2025-11-13 19:15:00+00:00,1.19
217.53,217.0794657068965,0.56,0.34,56.32,-22.53,-40.0,SL,AMAT,2025-11-21 14:45:00+00:00,1.88
260.6,260.6713611284761,0.18,0.21,17.84,3.57,20.0,TP,HLT,2025-10-28 19:45:00+00:00,0.59
258.885,258.6851262172198,0.25,0.15,24.98,-9.99,-40.0,SL,HLT,2025-10-29 13:45:00+00:00,0.83
259.3,259.104460058847,0.24,0.15,24.44,-9.78,-40.0,SL,HLT,2025-10-29 14:00:00+00:00,0.81
256.88,256.6841851096417,0.24,0.15,24.48,-9.79,-40.0,SL,HLT,2025-10-31 13:45:00+00:00,0.82
257.01,256.8142861732387,0.24,0.15,24.46,-9.79,-40.0,SL,HLT,2025-10-31 14:00:00+00:00,0.82
267.55,267.3828865837107,0.21,0.13,20.89,-8.36,-40.0,SL,HLT,2025-11-14 14:30:00+00:00,0.7
268.44,268.2282518277313,0.26,0.16,26.47,-10.59,-40.0,SL,HLT,2025-11-14 14:45:00+00:00,0.88
268.025,267.81577669717905,0.26,0.16,26.15,-10.46,-40.0,SL,HLT,2025-11-14 15:00:00+00:00,0.87
267.94,268.042967962024,0.26,0.31,25.74,5.15,20.0,TP,HLT,2025-11-14 15:15:00+00:00,0.86
279.82,279.6278011638532,0.24,0.14,24.02,-9.61,-40.0,SL,HLT,2025-12-02 14:45:00+00:00,0.8
279.8,279.605158223578,0.24,0.15,24.36,-9.74,-40.0,SL,HLT,2025-12-02 15:00:00+00:00,0.81
279.26,279.0612469218938,0.25,0.15,24.84,-9.94,-40.0,SL,HLT,2025-12-02 15:15:00+00:00,0.83
95.105,95.0327408106047,0.09,0.05,9.03,-3.61,-40.0,SL,SCHW,2025-11-13 20:00:00+00:00,0.3
94.435,94.48394702059424,0.12,0.15,12.24,2.45,20.0,TP,SCHW,2025-11-14 14:45:00+00:00,0.41
92.82,92.75203063055213,0.08,0.05,8.5,-3.4,-40.0,SL,SCHW,2025-11-17 19:15:00+00:00,0.28
92.39,92.32019987122699,0.09,0.05,8.73,-3.49,-40.0,SL,SCHW,2025-11-17 19:30:00+00:00,0.29
92.22,92.14901416613934,0.09,0.05,8.87,-3.55,-40.0,SL,SCHW,2025-11-17 19:45:00+00:00,0.3
91.72,91.64499886855796,0.09,0.06,9.38,-3.75,-40.0,SL,SCHW,2025-11-17 20:00:00+00:00,0.31
91.755,91.67987037794667,0.09,0.06,9.39,-3.76,-40.0,SL,SCHW,2025-11-17 20:15:00+00:00,0.31
91.76,91.68595106523621,0.09,0.06,9.26,-3.7,-40.0,SL,SCHW,2025-11-17 20:30:00+00:00,0.31
91.89,91.8170402748622,0.09,0.05,9.12,-3.65,-40.0,SL,SCHW,2025-11-17 20:45:00+00:00,0.3
91.45,91.3774516838006,0.09,0.05,9.07,-3.63,-40.0,SL,SCHW,2025-11-18 14:30:00+00:00,0.3
25.19,25.2131258783147,0.06,0.07,5.78,1.16,20.0,TP,T,2025-10-22 13:45:00+00:00,0.19
25.02,25.035578057099187,0.04,0.05,3.89,0.78,20.0,TP,T,2025-10-29 16:00:00+00:00,0.13
24.245,24.219426410003575,0.03,0.02,3.2,-1.28,-40.0,SL,T,2025-11-03 14:45:00+00:00,0.11
24.185,24.19867345249834,0.03,0.04,3.42,0.68,20.0,TP,T,2025-11-03 15:00:00+00:00,0.11
24.215,24.187892159645937,0.03,0.02,3.39,-1.36,-40.0,SL,T,2025-11-03 15:15:00+00:00,0.11
24.14,24.15348578302153,0.03,0.04,3.37,0.67,20.0,TP,T,2025-11-03 15:30:00+00:00,0.11
25.31,25.29316242117726,0.02,0.01,2.1,-0.84,-40.0,SL,T,2025-11-19 15:15:00+00:00,0.07
25.325,25.306879391093172,0.02,0.01,2.27,-0.91,-40.0,SL,T,2025-11-19 15:30:00+00:00,0.08
25.25,25.231459434586515,0.02,0.01,2.32,-0.93,-40.0,SL,T,2025-11-19 15:45:00+00:00,0.08
25.19,25.172098046401768,0.02,0.01,2.24,-0.9,-40.0,SL,T,2025-11-19 16:00:00+00:00,0.07
25.18,25.16226247165878,0.02,0.01,2.22,-0.89,-40.0,SL,T,2025-11-19 16:15:00+00:00,0.07
25.115,25.123589903800166,0.02,0.03,2.15,0.43,20.0,TP,T,2025-11-19 16:45:00+00:00,0.07
263.895,263.6711925745752,0.28,0.17,27.98,-11.19,-40.0,SL,CME,2025-10-22 13:45:00+00:00,0.93
264.18,263.9830088553056,0.25,0.15,24.62,-9.85,-40.0,SL,CME,2025-10-29 13:45:00+00:00,0.82
262.86,262.65205107992665,0.26,0.16,25.99,-10.4,-40.0,SL,CME,2025-10-29 14:00:00+00:00,0.87
262.02,262.12524771289117,0.26,0.32,26.31,5.26,20.0,TP,CME,2025-10-29 14:15:00+00:00,0.88
261.445,261.32,0.26,0.2,26.43,-6.25,-23.6,EOD,CME,2025-10-29 16:00:00+00:00,0.88
261.035,260.8339244281745,0.25,0.15,25.13,-10.05,-40.0,SL,CME,2025-10-29 16:15:00+00:00,0.84
261.245,261.15,0.25,0.2,24.77,-4.75,-19.2,EOD,CME,2025-10-29 16:30:00+00:00,0.83
258.19,258.3023542175656,0.28,0.34,28.09,5.62,20.0,TP,CME,2025-10-29 18:15:00+00:00,0.94
258.21,257.9885707388067,0.28,0.17,27.68,-11.07,-40.0,SL,CME,2025-10-29 18:30:00+00:00,0.92
276.79,276.56759716705085,0.28,0.17,27.8,-11.12,-40.0,SL,CME,2025-11-19 14:45:00+00:00,0.93
273.48,273.2351687979758,0.31,0.18,30.6,-12.24,-40.0,SL,CME,2025-11-19 15:00:00+00:00,1.02
273.49,273.23239959812037,0.32,0.19,32.2,-12.88,-40.0,SL,CME,2025-11-19 15:15:00+00:00,1.07
272.9,272.6455424839689,0.32,0.19,31.81,-12.72,-40.0,SL,CME,2025-11-19 15:30:00+00:00,1.06
273.03,272.7811180208282,0.31,0.19,31.11,-12.44,-40.0,SL,CME,2025-11-19 15:45:00+00:00,1.04
271.03,270.7526966608162,0.35,0.21,34.66,-13.87,-40.0,SL,CME,2025-11-19 16:15:00+00:00,1.16
