,equity
2024-10-31,59554.35562989414
2024-11-01,59626.35339210506
2024-11-04,59495.309652267606
2024-11-05,59899.649417995264
2024-11-06,61162.020494300246
2024-11-07,62052.41239076054
2024-11-08,62081.37352467909
2024-11-11,63254.583052479094
2024-11-12,62894.79447137909
2024-11-13,62880.5130531791
2024-11-14,62335.1959038791
2024-11-15,61307.9993472791
2024-11-18,61539.08844904476
2024-11-19,62005.553365017186
2024-11-20,62253.54006740717
2024-11-21,63169.45284877531
2024-11-22,63947.475577954276
2024-11-25,63415.02164815427
2024-11-26,63841.67566865428
2024-11-27,62752.245723055305
2024-11-29,62846.34690049039
2024-12-02,62745.16472607711
2024-12-03,62794.05319349388
2024-12-04,63830.685690509286
2024-12-05,63901.63857134015
2024-12-06,64188.9241990946
2024-12-09,63039.98689765709
2024-12-10,62982.314554579396
2024-12-11,63613.45071456081
2024-12-12,63373.6218040759
2024-12-13,63324.58959898661
2024-12-16,63730.51793072423
2024-12-17,63323.904270307314
2024-12-18,61188.82252033598
2024-12-19,61249.01034135658
2024-12-20,61784.53657509588
2024-12-23,61664.11787973899
2024-12-24,62539.43484371967
2024-12-26,62385.047601319675
2024-12-27,61601.612081919666
2024-12-30,60894.01041421968
2024-12-31,60658.97633533339
2025-01-02,60196.16268310421
2025-01-03,60893.88681724522
2025-01-06,61578.21803613962
2025-01-07,61046.911758058865
2025-01-08,61116.66428015886
2025-01-10,59990.651381173615
2025-01-13,60112.63334304256
2025-01-14,60442.07108984257
2025-01-15,61402.09907601641
2025-01-16,61503.55444954826
2025-01-17,62075.593843903
2025-01-21,63070.206165703
2025-01-22,63113.874681803005
2025-01-23,63513.54286889175
2025-01-24,63450.358717491756
2025-01-27,62673.838979226086
2025-01-28,62575.558137423184
2025-01-29,62564.49397907592
2025-01-30,63072.16320994365
2025-01-31,62562.43411949795
2025-02-03,62324.33133849299
2025-02-04,62639.927170768286
2025-02-05,62788.47670243097
2025-02-06,62831.68816361694
2025-02-07,62284.527030209756
2025-02-10,62154.81640748192
2025-02-11,62133.27675236791
2025-02-12,61997.72036156792
2025-02-13,62329.16967627747
2025-02-14,62550.29737423758
2025-02-18,62465.99673948241
2025-02-19,62679.08437936641
2025-02-20,61969.35716016641
2025-02-21,61088.09183019543
2025-02-24,61375.18013096155
2025-02-25,61749.25443062964
2025-02-26,61141.37350804465
2025-02-27,60938.9231610636
2025-02-28,61788.865920943
2025-03-03,61943.832718393685
2025-03-04,60620.729615888864
2025-03-05,60818.27919865733
2025-03-06,60441.83457742742
2025-03-07,60858.631941931046
2025-03-10,61159.57953802054
2025-03-11,60000.9878067193
2025-03-12,59370.36147135512
2025-03-13,59784.65810178614
2025-03-14,59975.29993083873
2025-03-17,60606.84430075722
2025-03-18,60303.34913865723
2025-03-19,60247.26795262009
2025-03-20,60357.15625536657
2025-03-21,59891.749544771315
2025-03-24,60057.49338067133
2025-03-25,59934.02535627047
2025-03-26,60085.33218383017
2025-03-27,59991.97016352068
2025-03-28,59387.03551982102
2025-03-31,60174.34234735087
2025-04-01,60090.294761636076
2025-04-02,59707.458919036064
2025-04-03,59378.8155928005
2025-04-04,56139.55362257322
2025-04-07,55222.07861664558
2025-04-08,55222.07861664558
2025-04-09,55222.07861664558
2025-04-10,55119.02002719678
2025-04-11,55193.73654939678
2025-04-14,55303.171542114185
2025-04-15,54826.45248342898
2025-04-16,54281.22219902898
2025-04-17,54454.41533490373
2025-04-21,53768.09546100259
2025-04-22,54340.249734550525
2025-04-23,54149.26678405054
2025-04-24,54430.76090275054
2025-04-25,54122.42587825053
2025-04-28,54111.17932855054
2025-04-29,54271.98284619787
2025-04-30,54651.33563787321
2025-05-01,54296.036014617675
2025-05-02,54705.458918893026
2025-05-05,54822.43046562808
2025-05-06,54552.15160350878
2025-05-07,54690.31999767948
2025-05-08,54617.78699217948
2025-05-09,54393.282222737325
2025-05-12,54503.518115209845
2025-05-13,54445.174119922856
2025-05-14,54501.9684671767
2025-05-15,55458.5030545935
2025-05-16,56134.7425725935
2025-05-19,56273.04793149351
2025-05-20,56132.6749299935
2025-05-21,55188.486005793515
2025-05-22,55160.66090919351
2025-05-23,54929.198331717766
2025-05-27,55620.81693916805
2025-05-28,55325.88229666805
2025-05-29,55403.702093068045
2025-05-30,55683.81414576805
2025-06-02,56097.647171868055
2025-06-03,56378.866513173154
