,equity
2023-12-20,54226.922808728894
2023-12-21,54789.75048902889
2023-12-22,54918.23470022888
2023-12-26,55141.16347392889
2023-12-27,55137.1534987059
2023-12-28,55018.9251160459
2023-12-29,54901.88720285159
2024-01-02,54182.81421361274
2024-01-03,53735.53103622895
2024-01-04,53759.66699036326
2024-01-05,53956.99439458646
2024-01-08,54434.62177674957
2024-01-09,54215.23593065067
2024-01-10,54369.39207427171
2024-01-11,54170.411699703756
2024-01-12,54226.7643909387
2024-01-16,53912.544227067774
2024-01-17,53666.64823476794
2024-01-18,54242.5001335543
2024-01-19,55076.97434825429
2024-01-22,54981.50873469158
2024-01-23,55168.574163119134
2024-01-24,55251.39416723512
2024-01-25,55669.21838427312
2024-01-26,55512.39976042552
2024-01-29,56173.498495330496
2024-01-30,56280.99644455861
2024-01-31,55451.779475869356
2024-02-01,56209.2692302004
2024-02-02,57347.758569782134
2024-02-05,57176.245760982136
2024-02-06,56998.273131882146
2024-02-07,57377.795265965746
2024-02-08,57595.199868609416
2024-02-09,57720.6968224693
2024-02-12,57375.42586166931
2024-02-13,56543.06997446377
2024-02-14,57236.68086735187
2024-02-15,57542.7673803519
2024-02-16,57210.73143495187
2024-02-20,56743.02460714255
2024-02-21,56831.48091240741
2024-02-22,58027.95700835147
2024-02-23,57872.51395335145
2024-02-26,57962.1317981053
2024-02-27,58113.992971105305
2024-02-28,58239.88443783921
2024-02-29,58228.588019462746
2024-03-01,58777.806385662756
2024-03-04,58861.00029439735
2024-03-05,58563.26799867414
2024-03-06,58996.518032696236
2024-03-07,59482.74067239623
2024-03-08,58243.86943789492
2024-03-11,57746.08040796273
2024-03-12,58365.69059391023
2024-03-13,58534.96205794314
2024-03-14,58186.21946030884
2024-03-15,58098.0862014219
2024-03-18,58449.30740292815
2024-03-19,58791.22633429855
2024-03-20,59475.70828950135
2024-03-21,60111.629814920154
2024-03-22,59586.42157362015
2024-03-25,59299.23587251175
2024-03-26,59270.76682666065
2024-03-27,59727.842031280605
2024-03-28,59838.24565783834
2024-04-01,59302.18771140501
2024-04-02,59038.68527959047
2024-04-03,59076.7909403812
2024-04-04,58221.06831819512
2024-04-05,58908.83019316249
2024-04-08,59019.144299404
2024-04-09,59112.96452119931
2024-04-10,58551.54871283658
2024-04-11,58718.661452006236
2024-04-12,57552.03570432904
2024-04-15,56830.92895520865
2024-04-16,56611.06629845913
2024-04-17,56300.7815360237
2024-04-18,56157.35138889016
2024-04-19,56232.8950136767
2024-04-22,56613.70680718117
2024-04-23,56773.182737520234
2024-04-24,56622.025161262754
2024-04-25,56678.63593968753
2024-04-26,56946.54864350633
2024-04-29,56978.75775470429
2024-04-30,56485.559934976394
2024-05-01,56543.99050377938
2024-05-02,56659.16213849904
2024-05-03,57040.64380698529
2024-05-06,57325.636445709584
2024-05-07,57551.5715493645
2024-05-08,57673.9848786645
2024-05-09,58287.3304981645
2024-05-10,58463.91760186448
2024-05-13,58466.55359836449
2024-05-14,58644.1612622645
2024-05-15,59045.0631398645
2024-05-16,59144.648238764494
2024-05-17,59351.03897036449
2024-05-20,59404.13961706449
2024-05-21,59440.664735964485
2024-05-22,58971.236161400135
2024-05-23,58289.473380937496
2024-05-24,58593.10328959749
2024-05-28,58218.05879878042
2024-05-29,57803.6598911528
2024-05-30,57499.34908374294
2024-05-31,57872.3041891399
2024-06-03,57812.40402034825
2024-06-04,57885.6284852542
2024-06-05,58151.910749392446
2024-06-06,58159.219675267
2024-06-07,57973.639027666984
2024-06-10,58018.87306453513
2024-06-11,57941.47997289382
2024-06-12,58224.082343622795
2024-06-13,57972.529997282465
2024-06-14,57854.59948854822
2024-06-17,58697.62886377567
2024-06-18,59041.68061817568
2024-06-20,58420.93311945487
2024-06-21,58227.192796735
2024-06-24,57998.083645091145
2024-06-25,57991.66775681796
2024-06-26,57856.640433682594
