,equity
2023-12-15,61979.763990220374
2023-12-18,62328.39319074621
2023-12-19,62707.409331218165
2023-12-20,61838.45029028415
2023-12-21,62424.79434208293
2023-12-22,62550.25489363006
2023-12-26,62814.369565044966
2023-12-27,62927.9474494364
2023-12-28,62951.72110303316
2023-12-29,62769.47788284978
2024-01-02,62418.19333008906
2024-01-03,61908.45162147892
2024-01-04,61709.03166824083
2024-01-05,61793.550152421856
2024-01-08,62675.715445177186
2024-01-09,62580.629422838974
2024-01-10,62934.55268926383
2024-01-11,62906.81687371905
2024-01-12,62950.39751836754
2024-01-16,62719.29199837386
2024-01-17,62370.66279784802
2024-01-18,62925.30873577227
2024-01-19,63709.7450646917
2024-01-22,63844.44534189683
2024-01-23,64030.64254112458
2024-01-24,64100.6481001529
2024-01-25,64449.281392130564
2024-01-26,64367.40148523193
2024-01-29,64877.15151312746
2024-01-30,64826.965628651524
2024-01-31,63769.16658337381
2024-02-01,64603.80120750637
2024-02-02,65283.90360552591
2024-02-05,65046.18861787125
2024-02-06,65235.045397167436
2024-02-07,65779.12393331624
2024-02-08,65808.17487785954
2024-02-09,66188.50628371173
2024-02-12,66159.45111133487
2024-02-13,65248.23910186981
2024-02-14,65841.19234856612
2024-02-15,66295.47483682391
2024-02-16,65965.33354328119
2024-02-20,65602.1664597465
2024-02-21,65661.59206988044
2024-02-22,67020.4940112765
2024-02-23,67066.7092781373
2024-02-26,66821.07392165669
2024-02-27,66945.20679708637
2024-02-28,66856.7384253128
2024-02-29,67097.07957951266
2024-03-01,67727.01682307887
2024-03-04,67654.37268676815
2024-03-05,66978.2368149119
2024-03-06,67317.61783411262
2024-03-07,67985.84997571369
2024-03-08,67577.78698215027
2024-03-11,67519.67650101485
2024-03-12,68246.01080446596
2024-03-13,68139.0339320684
2024-03-14,68004.34197414864
2024-03-15,67537.386077479
2024-03-18,67938.76895764658
2024-03-19,68316.3034470307
2024-03-20,68948.1844029776
2024-03-21,69176.03940087747
2024-03-22,69044.90182354045
2024-03-25,68854.14306467221
2024-03-26,68726.96778566492
2024-03-27,69304.53826455039
2024-03-28,69291.28632485034
2024-04-01,69170.73278785952
2024-04-02,68730.94249473188
2024-04-03,68806.4461467236
2024-04-04,67966.5921938787
2024-04-05,68676.63215405217
2024-04-08,68715.03520279696
2024-04-09,68794.5302024264
2024-04-10,68105.67509789781
2024-04-11,68619.66209692231
2024-04-12,67672.49836388297
2024-04-15,66824.6866736188
2024-04-16,66702.8137797959
2024-04-17,66308.05673309662
2024-04-18,66171.60845128981
2024-04-19,65594.04206385618
2024-04-22,66198.1081028563
2024-04-23,66983.65157863978
2024-04-24,66951.85772479253
2024-04-25,66697.51125822979
2024-04-26,67329.40885274742
2024-04-29,67567.84802737525
2024-04-30,66497.49613513278
2024-05-01,66281.56540081548
2024-05-02,66901.52209317978
2024-05-03,67730.78764146318
2024-05-06,68430.23101417153
2024-05-07,68505.74284906688
2024-05-08,68512.34808889432
2024-05-09,68907.11754633082
2024-05-10,68995.8813209262
2024-05-13,69005.14614082208
2024-05-14,69321.74827474661
2024-05-15,70180.17741888024
2024-05-16,70035.77126327241
2024-05-17,70136.45098216503
2024-05-20,70217.2444722222
2024-05-21,70389.46977261032
2024-05-22,70186.77843087411
2024-05-23,69674.13997437137
2024-05-24,70135.1273974994
2024-05-28,70184.13126154288
2024-05-29,69692.67343285149
2024-05-30,69230.35410577247
2024-05-31,69860.89892993479
2024-06-03,69917.87730635004
2024-06-04,69996.03208274308
2024-06-05,70827.94902819127
2024-06-06,70826.6088049549
2024-06-07,70740.5127933316
2024-06-10,70959.10310771734
2024-06-11,71129.97986558371
2024-06-12,71714.17208648562
2024-06-13,71858.56160352267
2024-06-14,71902.27972095252
2024-06-17,72474.5519061054
2024-06-18,72658.68892295718
2024-06-20,72461.30828569076
2024-06-21,72364.1663088101
2024-06-24,72128.93605984919
2024-06-25,72406.68563085502
2024-06-26,72497.06852931957
2024-06-27,72611.35818994696
2024-06-28,72325.60914871324
2024-07-01,72474.46039396622
2024-07-02,72962.20141143742
2024-07-03,73287.81455886288
2024-07-05,73710.41979965044
2024-07-08,73795.46689940736
2024-07-09,73867.22878232274
2024-07-10,74598.15792255585
2024-07-11,73954.93955359992
2024-07-12,74421.42097823952
2024-07-15,74626.0768987607
2024-07-16,75068.61828409595
2024-07-17,74016.08821047939
2024-07-18,73447.27889377007
2024-07-19,72959.54605920252
2024-07-22,73711.75156721972
2024-07-23,73596.12181973769
2024-07-24,71928.25921261024
2024-07-25,71553.47581543372
2024-07-26,72354.85989248735
2024-07-29,72397.40430877011
2024-07-30,72030.58710467997
2024-07-31,73201.41891658421
2024-08-01,72164.82122914045
2024-08-02,70821.22309053499
2024-08-05,68758.63671384977
2024-08-06,69392.56544143542
2024-08-07,68928.75600760146
2024-08-08,70522.18883245971
2024-08-09,70833.16822052188
2024-08-12,70870.40179595315
2024-08-13,72035.91444772051
2024-08-14,72263.16186502427
2024-08-15,73501.75998437263
2024-08-16,73666.56011798744
2024-08-19,74370.91050525209
2024-08-20,74249.97823620393
2024-08-21,74505.13631042717
2024-08-22,73920.38628825969
2024-08-23,74705.81315766611
2024-08-26,74527.73612649513
2024-08-27,74630.08079351734
2024-08-28,74196.81241098161
2024-08-29,74203.45501940239
2024-08-30,74911.81762070904
2024-09-03,73370.20630638492
2024-09-04,73220.01483789553
2024-09-05,73041.92948743918
2024-09-06,71812.63764803187
2024-09-09,72616.66057513136
2024-09-10,72932.96730623406
2024-09-11,73681.17723877999
2024-09-12,74301.80397457161
2024-09-13,74689.87258858969
2024-09-16,74800.16667374579
2024-09-17,74830.74100218553
2024-09-18,74608.81274501864
2024-09-19,75881.96412970724
2024-09-20,75750.78495594331
2024-09-23,75940.07447446094
2024-09-24,76157.36629841891
2024-09-25,75989.39474411226
2024-09-26,76290.65979810465
2024-09-27,76180.02448586625
2024-09-30,76485.30175390067
2024-10-01,75800.12172778367
2024-10-02,75832.10283374281
2024-10-03,75693.44871387504
2024-10-04,76381.32568865381
2024-10-07,75690.78490597304
2024-10-08,76406.65586690679
2024-10-09,76935.87588660534
2024-10-10,76801.24216368324
2024-10-11,77261.13935128144
2024-10-14,77893.00353227583
2024-10-15,77287.80961638909
2024-10-16,77623.72790352798
2024-10-17,77630.40378909027
2024-10-18,77929.00517156238
2024-10-21,77801.03915129892
2024-10-22,77759.71003259011
2024-10-23,77049.16668746034
2024-10-24,77215.806337816
2024-10-25,77189.16103056449
2024-10-28,77427.77081873345
2024-10-29,77553.08148676202
2024-10-30,77318.45895477897
2024-10-31,75802.77708001857
2024-11-01,76122.70488236875
2024-11-04,75958.7454057224
2024-11-05,76877.21605987145
2024-11-06,78788.80781607391
2024-11-07,79398.01394600268
2024-11-08,79741.9565248439
2024-11-11,79817.92210174674
2024-11-12,79570.00603363673
2024-11-13,79608.66302515817
2024-11-14,79096.75707491396
2024-11-15,78083.63341041157
2024-11-18,78403.57771495078
2024-11-19,78690.16741315297
2024-11-20,78716.83781464233
2024-11-21,79139.40977828838
2024-11-22,79384.703771305
2024-11-25,79653.9627614821
2024-11-26,80069.89198032564
2024-11-27,79827.2701144964
2024-11-29,80323.16880499941
2024-12-02,80467.14208500407
2024-12-03,80504.45067038547
2024-12-04,81004.33661707438
2024-12-05,80871.05143667404
2024-12-06,81024.3476351905
2024-12-09,80607.10315096671
2024-12-10,80356.47349562417
2024-12-11,80977.68285415578
2024-12-12,80560.45500850276
2024-12-13,80544.46452371405
2024-12-16,80888.37382541374
2024-12-17,80555.11102689146
2024-12-18,78154.27982717751
2024-12-19,78130.29819144627
2024-12-20,79068.7216287138
2024-12-23,79542.19534452354
2024-12-24,80426.3125325632
2024-12-26,80431.67315274524
2024-12-27,79585.00597793845
2024-12-30,78676.80732274301
2024-12-31,78390.58380947923
2025-01-02,78197.96453108412
2025-01-03,79175.71936751567
2025-01-06,79631.81232320632
2025-01-07,78731.6462789986
2025-01-08,78846.66012659913
2025-01-10,77642.88162610488
2025-01-13,77763.27273245822
2025-01-14,77870.27047126008
2025-01-15,79286.72932035956
2025-01-16,79134.24882095543
2025-01-17,79928.74889393056
2025-01-21,80660.3772632807
2025-01-22,81113.81486673644
2025-01-23,81556.53109344639
2025-01-24,81318.4458294015
2025-01-27,80168.16606192646
2025-01-28,80857.00875571783
2025-01-29,80494.52003489583
2025-01-30,80926.54802561973
2025-01-31,80495.87676032125
2025-02-03,79954.16240141906
2025-02-04,80490.5161401392
2025-02-05,80816.86165744146
2025-02-06,81097.76614695009
2025-02-07,80355.43290304317
2025-02-10,80901.14297379834
2025-02-11,80962.6745905687
2025-02-12,80701.83949055556
2025-02-13,81553.85910264075
2025-02-14,81549.84688859874
2025-02-18,81789.26405659463
2025-02-19,81981.87501570437
2025-02-20,81640.8040905179
2025-02-21,80244.40631162851
2025-02-24,79879.27055785703
2025-02-25,79482.00381460783
2025-02-26,79522.12595502805
2025-02-27,78252.79530443603
2025-02-28,79473.98784219091
2025-03-03,78081.60227734355
2025-03-04,77157.3714045508
2025-03-05,77986.64118066776
2025-03-06,76602.28836318983
2025-03-07,77031.6360438227
2025-03-10,74979.85028166701
2025-03-11,74356.5597379734
2025-03-12,74751.12121327542
2025-03-13,73754.66216844089
2025-03-14,75278.11875634224
2025-03-17,75858.61503242825
2025-03-18,75038.70977124998
2025-03-19,75855.94304162261
2025-03-20,75636.57016888434
2025-03-21,75661.53416219892
2025-03-24,77016.5196295257
2025-03-25,77201.65550614987
2025-03-26,76279.99665635648
2025-03-27,76077.42178461558
