,equity
2024-05-06,61872.66886461577
2024-05-07,62037.75010549027
2024-05-08,62191.688243477314
2024-05-09,62823.851145947316
2024-05-10,62940.643727047325
2024-05-13,63014.56607794731
2024-05-14,63188.84781544733
2024-05-15,63576.072872247336
2024-05-16,63402.27123484733
2024-05-17,63588.432475247326
2024-05-20,63702.86894824733
2024-05-21,63773.31947704734
2024-05-22,63417.90327834732
2024-05-23,62686.977778447326
2024-05-24,63124.65114175137
2024-05-28,63011.94277540028
2024-05-29,62511.14818856603
2024-05-30,62252.054030788386
2024-05-31,62750.27311350532
2024-06-03,62552.980014181965
2024-06-04,62654.46044033075
2024-06-05,63210.71968164081
2024-06-06,63076.85957534351
2024-06-07,62832.32478448626
2024-06-10,62975.7662973137
2024-06-11,62597.825688367964
2024-06-12,63150.43398162618
2024-06-13,63256.048780617086
2024-06-14,63187.93278029938
2024-06-17,63891.68895063245
2024-06-18,64111.15272241825
2024-06-20,63271.23513847748
2024-06-21,63094.827346080354
2024-06-24,62468.85739653259
2024-06-25,62775.5610308599
2024-06-26,62754.90514301231
2024-06-27,62904.09766400167
2024-06-28,62550.50041979827
2024-07-01,62663.04285093162
2024-07-02,63021.00102196411
2024-07-03,63291.37533198697
2024-07-05,63918.82784153628
2024-07-08,63748.801634084295
2024-07-09,63759.77616115294
2024-07-10,64166.946469387636
2024-07-11,62979.29102500986
2024-07-12,63000.51142834519
2024-07-15,63306.405050593385
2024-07-16,63441.637913168895
2024-07-17,62657.12229191072
2024-07-18,61898.00232397354
2024-07-19,61469.3995665133
2024-07-22,61395.992177191525
2024-07-23,61272.79637751896
2024-07-24,60840.083027628854
2024-07-25,60876.91474144234
2024-07-26,61888.22469068187
2024-07-29,61717.760903937975
2024-07-30,62344.729820563225
2024-07-31,62163.909615842065
2024-08-01,62014.04517165835
2024-08-02,61632.767484093274
2024-08-05,60114.629592885576
2024-08-06,60331.32785662918
2024-08-07,60172.092846930005
2024-08-08,60664.32656751077
2024-08-09,60806.22017151451
2024-08-12,60744.38624071452
2024-08-13,61181.68640861452
2024-08-14,61401.74260981452
2024-08-15,61352.94917111452
2024-08-16,61500.83744415856
2024-08-19,61708.25176195856
2024-08-20,61692.278105340214
2024-08-21,61929.66125022841
2024-08-22,61890.8475639284
2024-08-23,62262.93569472842
2024-08-26,62616.35227862841
2024-08-27,62758.258735728414
2024-08-28,62845.11058272842
2024-08-29,63130.11930542841
2024-08-30,63694.59808652841
2024-09-03,63608.37809852841
2024-09-04,63974.65964173961
2024-09-05,63381.423165739616
2024-09-06,63127.50331345338
2024-09-09,63817.96608085467
2024-09-10,64066.756212415174
2024-09-11,63846.29432411517
2024-09-12,64029.61956173218
2024-09-13,64434.66299524497
2024-09-16,64828.46873724497
2024-09-17,64506.71885424496
2024-09-18,64075.628596727314
2024-09-19,64090.77072120046
2024-09-20,64392.29934752965
2024-09-23,64830.79518353299
2024-09-24,64975.382929874
2024-09-25,64658.259056809264
2024-09-26,64907.97297886041
2024-09-27,64788.36683129523
2024-09-30,64930.75946159932
2024-10-01,64882.996703610595
2024-10-02,64919.47679732344
2024-10-03,64845.60084397838
2024-10-04,65265.464571497476
2024-10-07,64821.466895955964
2024-10-08,65059.71261764304
2024-10-09,65603.68808018733
2024-10-10,65117.336735242236
2024-10-11,65630.85034192534
2024-10-14,66050.65468162534
2024-10-15,65749.77157973193
2024-10-16,66345.75187236039
2024-10-17,66252.28761491989
2024-10-18,66341.92389203308
2024-10-21,65951.94583171184
2024-10-22,65697.34343545613
2024-10-23,65116.95167568603
2024-10-24,64612.44289938564
2024-10-25,63986.90441555037
2024-10-28,64284.79884343018
2024-10-29,64183.83409374843
2024-10-30,64004.64692060007
2024-10-31,63570.48336670194
2024-11-01,63596.47462169114
2024-11-04,63247.06749685454
2024-11-05,63920.12957261903
2024-11-06,66223.01467301187
2024-11-07,65791.39281954699
2024-11-08,65976.81327122917
2024-11-11,66963.63877781552
2024-11-12,66858.76670361552
2024-11-13,67019.46014871552
2024-11-14,66641.49767818002
2024-11-15,66344.95089242543
2024-11-18,66446.45157832165
2024-11-19,66535.49771012242
2024-11-20,66531.86731873316
2024-11-21,67330.77332984915
2024-11-22,67980.11462934298
2024-11-25,67938.30667774299
2024-11-26,67856.6536167553
2024-11-27,67473.53068988457
2024-11-29,67627.24255982695
2024-12-02,67342.78891752695
2024-12-03,67349.46151561837
2024-12-04,67791.3577382776
2024-12-05,68038.00900511087
2024-12-06,68247.08381747948
2024-12-09,67067.35645938136
2024-12-10,67089.714191322
2024-12-11,67576.28787677341
2024-12-12,67267.46701321672
2024-12-13,66983.97729909314
2024-12-16,67331.76146127921
2024-12-17,67053.29764144922
2024-12-18,64832.711110031385
2024-12-19,64766.355916261164
2024-12-20,65344.377549728066
2024-12-23,65470.021905420115
2024-12-24,66327.17751099673
2024-12-26,66403.40028289672
2024-12-27,65612.48069759672
2024-12-30,64838.20363546491
2024-12-31,64546.826303702524
2025-01-02,64159.23587897903
2025-01-03,64610.89928798139
2025-01-06,65288.897764766785
2025-01-07,64642.04599371225
2025-01-08,64674.72582492826
2025-01-10,63596.517589696916
2025-01-13,63848.6452993263
2025-01-14,64212.236372747924
2025-01-15,65460.06126054803
2025-01-16,65313.142474097
2025-01-17,66107.45738378327
2025-01-21,66997.64459258327
2025-01-22,66971.26819148501
2025-01-23,67276.85905964854
2025-01-24,67285.49920934852
2025-01-27,66017.91008203982
2025-01-28,65905.79702848947
2025-01-29,65783.33746623981
2025-01-30,66067.63082837971
2025-01-31,65548.26190837056
2025-02-03,65140.41479323349
2025-02-04,65287.75994488482
2025-02-05,65589.92949016072
2025-02-06,66424.67337249604
2025-02-07,65841.12310074328
2025-02-10,65546.78638729006
2025-02-11,65506.396296777646
2025-02-12,65496.50590337766
2025-02-13,65751.62995154936
2025-02-14,66303.14525892725
2025-02-18,66359.6045913949
2025-02-19,66374.59867739724
2025-02-20,65276.656356594605
2025-02-21,64327.03217989924
2025-02-24,64213.42168820469
2025-02-25,64241.59734747351
2025-02-26,63629.37023145717
2025-02-27,63628.70762519383
2025-02-28,64492.38872520458
2025-03-03,64699.74508465037
2025-03-04,63336.20315234875
2025-03-05,63631.04662294885
2025-03-06,63331.95845188326
2025-03-07,63659.76877478636
2025-03-10,63605.07808960938
2025-03-11,62432.203258798225
2025-03-12,61917.532413811525
2025-03-13,62242.90706791224
2025-03-14,62390.41876690598
2025-03-17,63148.02677411945
2025-03-18,62886.21662861945
2025-03-19,63020.4341485059
2025-03-20,62995.44840386354
2025-03-21,62447.95364457349
2025-03-24,62687.90875577349
2025-03-25,62363.02402406048
2025-03-26,62659.915717487645
2025-03-27,62677.54098131108
2025-03-28,62036.78897301168
2025-03-31,62763.09258654213
2025-04-01,62662.376115644736
2025-04-02,62167.69153678955
2025-04-03,61973.447545206735
2025-04-04,58487.96941971189
2025-04-07,59155.024590571586
2025-04-08,59258.07251975435
2025-04-09,59815.948714684186
2025-04-10,59844.546332235506
2025-04-11,59925.514854235495
2025-04-14,60044.194213920295
2025-04-15,59522.029103684356
2025-04-16,58852.871682284356
2025-04-17,59127.87404393985
2025-04-21,58361.64577907931
2025-04-22,59068.06557615701
2025-04-23,58903.8563041436
2025-04-24,59088.074826807555
2025-04-25,58761.21592890755
2025-04-28,58778.5661292422
2025-04-29,58954.940114501886
2025-04-30,59399.18938524623
2025-05-01,58845.3193893204
2025-05-02,59307.40444447943
2025-05-05,59506.890975661845
2025-05-06,59509.15284388547
2025-05-07,59696.88996923455
2025-05-08,59352.6890192801
2025-05-09,59101.5987125277
2025-05-12,59105.72281762373
2025-05-13,58957.354234012324
2025-05-14,58929.14477297537
2025-05-15,59674.85379344142
2025-05-16,60180.41267254142
2025-05-19,60274.59476664143
2025-05-20,60160.34889644142
2025-05-21,59211.15462664142
2025-05-22,59098.01922026294
2025-05-23,58832.21867871444
2025-05-27,59611.463306333346
2025-05-28,59410.238276833334
2025-05-29,59471.08960108585
2025-05-30,59743.344670820785
2025-06-02,60329.5446892208
2025-06-03,60666.367367402396
2025-06-04,60889.2027094024
2025-06-05,60917.501691546604
2025-06-06,61345.2080702809
2025-06-09,61441.116426669294
2025-06-10,61153.89819529039
2025-06-11,61441.40403089039
2025-06-12,61197.84444519039
2025-06-13,60359.73637858224
2025-06-16,61112.19464976108
2025-06-17,60913.941409209685
2025-06-18,61084.91287621654
2025-06-20,61194.991521261356
2025-06-23,61891.4925761667
2025-06-24,62336.231928210254
2025-06-25,62305.45425819113
2025-06-26,63204.165932853066
2025-06-27,63256.25130044258
2025-06-30,64019.707746742584
2025-07-01,63631.477293942575
2025-07-02,63547.42494734258
2025-07-03,64312.77300847613
2025-07-07,63989.63128577613
2025-07-08,63379.45662697613
2025-07-09,63708.10625251669
2025-07-10,63585.35446276983
2025-07-11,63200.74954786447
2025-07-14,63446.69071590869
2025-07-15,63180.4563334883
2025-07-16,63207.05416073875
2025-07-17,63856.92098007066
2025-07-18,63644.3275866245
2025-07-21,63698.52717632525
2025-07-22,63575.26846128116
2025-07-23,64566.62285575831
2025-07-24,64529.64379929956
2025-07-25,64889.47221425071
2025-07-28,64803.71458582107
2025-07-29,65254.445989111264
2025-07-30,65577.88771649961
2025-07-31,65404.566747325574
2025-08-01,64343.83481855871
2025-08-04,65651.51388769501
2025-08-05,65301.33647795367
2025-08-06,65256.086404037
2025-08-07,65087.41434845967
2025-08-08,65368.94403739078
2025-08-11,65286.23670402897
2025-08-12,66231.42752270246
2025-08-13,65933.76910080247
2025-08-14,65993.24497958511
2025-08-15,65553.04856288512
2025-08-18,65559.1216653829
2025-08-19,64838.930531891856
2025-08-20,64923.661848028234
2025-08-21,64596.82464798655
2025-08-22,65232.56529487487
2025-08-25,64950.8148468649
2025-08-26,65162.58463325695
2025-08-27,65210.76593726571
2025-08-28,65271.73168854697
2025-08-29,65372.73893415571
2025-09-02,65186.336428315946
2025-09-03,65275.66667982536
2025-09-04,65809.87051930095
2025-09-05,65356.42308156351
2025-09-08,65120.9331306359
2025-09-09,65228.93721385892
2025-09-10,65211.53262005282
2025-09-11,65935.58025946427
2025-09-12,65794.46516526802
2025-09-15,66349.66885882823
2025-09-16,66299.99237682417
2025-09-17,66343.4574372753
2025-09-18,67036.20475764031
2025-09-19,67368.44276169201
2025-09-22,67875.754960892
2025-09-23,67942.52941082965
2025-09-24,67525.83779453201
2025-09-25,67424.05839266932
2025-09-26,68075.75211138334
2025-09-29,68290.86614717175
2025-09-30,68145.57067759056
2025-10-01,68947.45228004608
2025-10-02,68682.95277317289
2025-10-03,68816.07142157148
2025-10-06,68720.24588442853
2025-10-07,67900.07832411671
2025-10-08,67889.77835248146
2025-10-09,67158.6008084048
2025-10-10,65958.51533405087
2025-10-13,66820.35698305897
2025-10-14,66349.84765845202
2025-10-15,67177.58537684027
2025-10-16,67669.8916424829
2025-10-17,67036.11877440105
2025-10-20,67866.55643730456
2025-10-21,66901.14099610454
2025-10-22,65946.12026163997
2025-10-23,66160.55598978036
2025-10-24,66709.03891717215
2025-10-27,67133.2379827043
2025-10-28,66856.32024608599
2025-10-29,66931.74182154637
2025-10-30,65892.40887166285
2025-10-31,65961.80624759158
2025-11-03,66269.42746239352
2025-11-04,64737.040193436944
2025-11-05,66363.53812468561
2025-11-06,65965.48331546843
2025-11-07,65798.42070008903
2025-11-10,66960.19294016561
2025-11-11,66791.36426771688
2025-11-12,67313.27308079987
2025-11-13,65842.14880551834
2025-11-14,65831.34742391769
2025-11-17,64937.62117546079
2025-11-18,64389.25607301331
2025-11-19,64124.74946718865
2025-11-20,63026.537313853754
2025-11-21,64033.064506325834
2025-11-24,64502.05263356269
2025-11-25,65729.4737079199
2025-11-26,65735.93153841989
2025-11-28,65708.10501496634
2025-12-01,64695.09221416635
2025-12-02,64749.2679577171
2025-12-03,65297.0768699599
2025-12-04,65003.29879111296
2025-12-05,65036.796408743015
2025-12-08,64667.14597567041
2025-12-09,64546.52168346512
2025-12-10,65645.15599626121
2025-12-11,65679.51230184795
2025-12-12,65156.65471097473
2025-12-15,65296.310060693926
2025-12-16,64722.41880706805
2025-12-17,64407.36025147096
2025-12-18,64525.59066716746
2025-12-19,65068.67560381089
2025-12-22,65805.57093924632
2025-12-23,65836.87433694558
2025-12-24,66189.17660305797
2025-12-26,66244.21011945796
2025-12-29,65466.591073902426
2025-12-30,65284.24098330391
2025-12-31,64656.65691717687
2026-01-02,65864.75135460394
2026-01-05,67010.08224987626
2026-01-06,68289.33644738054
2026-01-07,67361.79376497169
2026-01-08,67509.90701520494
2026-01-09,68270.74726680494
2026-01-12,68520.58633632034
2026-01-13,68266.65176510945
2026-01-14,68097.44944848043
2026-01-15,68577.43022018112
2026-01-16,68377.9208081618
2026-01-20,67849.72172666961
2026-01-21,69267.87120996842
2026-01-22,69556.25991658893
2026-01-23,69138.91681740098
2026-01-26,69239.32610067118
2026-01-27,70516.51648760025
2026-01-28,71711.63745452274
2026-01-29,71920.09107156201
2026-01-30,69932.94275369056
2026-02-02,71192.12468931635
2026-02-03,72283.86629198161
2026-02-04,71342.74853111005
2026-02-05,70405.06097938165
2026-02-06,71972.4174134041
2026-02-09,71923.21397938479
2026-02-10,71639.03403659169
2026-02-11,72701.22388798484
2026-02-12,72519.614055844
2026-02-13,73016.77211121723
2026-02-17,72730.10571134866
2026-02-18,73315.17537345414
2026-02-19,73249.80384094776
2026-02-20,73171.1510747684
2026-02-23,73073.64504031111
2026-02-24,73208.61962940964
2026-02-25,73046.34418436371
2026-02-26,72703.81582450846
2026-02-27,73441.36139683523
2026-03-02,73717.92307373522
2026-03-03,72596.8550480106
2026-03-04,72581.85211211568
2026-03-05,71623.65658152768
2026-03-06,71442.52388269958
2026-03-09,70980.64567202661
2026-03-10,70364.01382477582
2026-03-11,70744.86422848798
2026-03-12,70843.88037252902
2026-03-13,70940.14715216302
2026-03-16,70825.4710289008
2026-03-17,70994.66159133804
2026-03-18,70523.54739226132
2026-03-19,70653.3683055757
2026-03-20,70275.08573949501
2026-03-23,70652.18013512067
2026-03-24,72029.04702236818
2026-03-25,71643.48954427068
2026-03-26,72515.61393595657
2026-03-27,73307.76462434296
2026-03-30,72907.73924850792
2026-03-31,72058.25467526334
2026-04-01,69826.44832136463
2026-04-02,70594.58084381527
2026-04-06,70902.58472450323
2026-04-07,70939.3956721522
2026-04-08,68868.06054955425
2026-04-09,69452.23635840506
2026-04-10,69366.8251221973
2026-04-13,69125.67976253852
2026-04-14,69592.60276283867
2026-04-15,69551.57102396105
2026-04-16,69676.4190277347
2026-04-17,71056.74920406504
2026-04-20,71160.71254184472
2026-04-21,70682.53230374474
2026-04-22,71283.1204077086
2026-04-23,71479.19751348573
2026-04-24,72335.70350465097
2026-04-27,72114.96031587335
